q_value,value1,value2
Q3701997,29e9d5bf-01cd-4eda-9f51-897e110f32c5,1946-08-12T00:00:00Z
Q3702002,92e863c8-605d-4aec-a3e1-c1708b1a6c75,1977-05-17T00:00:00Z
Q3702038,622492be-5b4d-4043-91dd-cce55862ac6a,1935-04-20T00:00:00Z
Q3702068,df9e847f-4c65-4cba-8609-ba249497af0b,1983-10-23T00:00:00Z
Q3702079,eddcbaa9-58dc-4d19-9f74-3a5a1a409ae1,1960-04-17T00:00:00Z
Q3702081,44a09052-7556-4928-aaad-ba17fcec9a87,1975-01-01T00:00:00Z
Q3702095,d6d9998e-c48b-4ee3-92ad-557787fa7a25,1957-09-02T00:00:00Z
Q3702104,b62cd3c1-2fcd-4887-96a1-802ce0cfe76e,1978-03-31T00:00:00Z
Q3702138,b2fdbd98-3839-4548-a19d-94df242e2f6f,1977-04-19T00:00:00Z
Q3702149,08b2e729-9be1-442d-ad45-139dfd4e23b2,1963-06-30T00:00:00Z
Q3702173,3e335e26-c411-4cc4-816c-eebcf0f87851,1963-01-01T00:00:00Z
Q3702203,7b1f05c4-114c-4b50-841f-f1503b3a294f,1965-06-06T00:00:00Z
Q3702251,7a17760c-5864-4a9b-9795-1da17827e2a4,1975-10-27T00:00:00Z
Q3702284,3e5e7e04-11d5-42cf-97d2-f495ec38a556,1965-04-08T00:00:00Z
Q3702324,38cff531-de73-4871-ad62-e886c9f81d7d,1921-06-08T00:00:00Z
Q3702324,d2322cb5-7030-4fb7-b49f-93700131b638,1921-06-08T00:00:00Z
Q3702334,cfe7b81e-d8b1-41e9-aabc-6fa65fe06c55,1898-07-07T00:00:00Z
Q3702525,b5c32498-5eb7-4b3f-be46-9868d27eae7d,1961-02-14T00:00:00Z
Q3702563,60f9325f-1625-4149-977f-0e2424681a1d,1920-10-31T00:00:00Z
Q3702578,14379715-0033-4a05-a13e-8b0e9714115d,1985-02-08T00:00:00Z
Q3702584,c615d15f-94a8-4264-937f-d361c00e7403,1933-03-03T00:00:00Z
Q3702593,8bd108d6-f37f-4f6a-86af-7597b51930bc,1976-03-17T00:00:00Z
Q3702602,f9f18f83-5909-4e19-90f4-d41c26e49164,1960-10-06T00:00:00Z
Q3702631,a32f8725-639f-4732-8dc0-c6525ad11bbc,1965-02-13T00:00:00Z
Q3702636,2d1d81c3-b170-4fc6-8f1a-964d4409196a,1966-01-01T00:00:00Z
Q3702644,fe1dc765-1749-4e76-b393-3b7b5106feed,1982-03-27T00:00:00Z
Q3702652,bc748fdc-1bcf-44fc-b747-1ed63bdbf93e,1965-11-14T00:00:00Z
Q3702679,2d3436a0-186f-4af3-a4bd-10f1068319c1,1957-05-03T00:00:00Z
Q3703313,420201a4-1d54-4b7e-a22b-b9b1f496e4bc,1952-06-10T00:00:00Z
Q3703508,061c69e1-06d0-4ced-bce7-3ef2f00204e5,1966-09-07T00:00:00Z
Q3703533,42dab8b5-4d2e-4123-b7bd-1c596920f494,1971-02-21T00:00:00Z
Q3703538,47f7ed43-ee4a-4153-8159-05fe7bbe55e2,1974-09-27T00:00:00Z
Q3703538,5e0bf038-ffa6-4246-aaa4-4b33b3e9ea5b,1974-09-27T00:00:00Z
Q3703548,3f4020de-6e81-4b42-a928-1f2f04470570,1976-06-04T00:00:00Z
Q3703585,7378617f-df8f-47d2-9c3f-cecb419971c7,1969-04-10T00:00:00Z
Q3703604,54797709-525b-4d76-9449-7fd114b92339,1958-05-24T00:00:00Z
Q3703605,0979d833-1db1-4db5-a868-537c725db6a7,1947-08-24T00:00:00Z
Q3703615,228f715a-f342-4846-88f8-9b8329caefe0,1970-08-07T00:00:00Z
Q3703633,c7e7e2e9-85b2-41ad-b598-8a27c5de2b56,1965-06-17T00:00:00Z
Q3704186,d3207c00-4132-45e3-95a5-3d6f9bb95188,1919-06-29T00:00:00Z
Q3704385,71c38e5d-f0cb-48af-bc59-7e3589e3feab,1970-06-17T00:00:00Z
Q3704609,0e6bf5a1-e932-4634-bb9f-0da5aa60e3d3,1971-01-02T00:00:00Z
Q3704609,a30f89d0-9d60-4fc9-875b-80bb8784e1cb,1971-01-02T00:00:00Z
Q3704990,5968e650-62f0-459b-93d2-b6746432b3ab,1947-02-18T00:00:00Z
Q3705006,f87950d2-a2e7-460b-b868-2e310e041626,1952-05-21T00:00:00Z
Q3705319,886672b7-18a6-46dc-97fc-f75b0054072c,1961-11-12T00:00:00Z
Q3705522,4b112d58-1a4e-44a1-9dc9-fa0c9ee6fc06,1976-02-28T00:00:00Z
Q3706229,6691e061-32ab-4a07-85b0-3b635c73808a,1937-07-27T00:00:00Z
Q3707020,155045ba-2ca3-4dd8-8211-d4112f5f2ffc,1947-12-29T00:00:00Z
Q3707151,83c45385-32f1-46af-9e23-62afc7bcec6a,1924-06-12T00:00:00Z
Q3707164,4a5049f4-1c86-4ebd-9a60-5e505ba8a69f,1953-05-24T00:00:00Z
Q3707206,e74d6110-36c1-4b9b-bc12-87c09bf44010,1970-10-13T00:00:00Z
Q3707223,0fc082ba-0371-4b34-940a-73326f48241c,1946-02-13T00:00:00Z
Q3707226,6c4dea0d-1022-4330-a87d-6920ebaa5dfd,1975-06-26T00:00:00Z
Q3707575,4dd89bb6-69bd-403b-bb68-c305e68f1d62,1966-06-14T00:00:00Z
Q3707709,113e59fb-5ee1-4b77-a850-ec3b8db90419,1982-12-01T00:00:00Z
Q3707709,8c483312-f8d7-4f1c-8932-fc357b7657b5,1982-12-01T00:00:00Z
Q3707755,14853e48-2481-45e0-a271-f44a5c1a3366,1946-10-21T00:00:00Z
Q3707883,13815562-a09a-4220-b364-406199e2fd47,1948-05-03T00:00:00Z
Q3707885,a9bb5817-d46f-491a-96d9-32b13554d292,1920-01-01T00:00:00Z
Q3707885,a9bb5817-d46f-491a-96d9-32b13554d292,1920-06-06T00:00:00Z
Q3707893,3c81550a-f766-4c63-a861-e67dcc275fff,1945-01-01T00:00:00Z
Q3707901,de231bad-cd31-43db-a08f-bab47fce9986,1932-03-08T00:00:00Z
Q3707903,a09a1d3b-9182-4f01-8793-2459038102aa,1954-02-01T00:00:00Z
Q3707907,08aa90e3-0168-4634-8f33-0873cd19c2fb,1949-01-01T00:00:00Z
Q3707908,384aaa57-7625-472e-b706-1db8b494cb1e,1925-07-10T00:00:00Z
Q3707909,5d4964ad-72f0-41aa-a698-4ba4b08bfd90,1952-04-26T00:00:00Z
Q3707917,cadd07a8-0dfc-410f-8724-a64aa6befe02,1981-03-11T00:00:00Z
Q3707926,a3956413-ed78-4f3f-9a65-71ede69bcfa6,1969-09-28T00:00:00Z
Q3707940,90c6d012-8de0-4952-ba49-c6a126e13d90,1905-12-05T00:00:00Z
Q3707958,dcf25ea4-1817-4ab3-a5cc-36a174aadb6c,1936-11-20T00:00:00Z
Q3707960,1207ac9e-7df6-4f8a-8eed-ef06f8b847a6,1936-10-05T00:00:00Z
Q370857,bcc017da-0e81-4e74-a21f-2becb02cf5cb,1964-01-01T00:00:00Z
Q370876,2f5438ec-a7e3-408e-a769-09d7fe83f781,1965-06-26T00:00:00Z
Q3712240,4391bbfa-f706-4418-95a2-254b3c891be8,1974-01-01T00:00:00Z
Q3712505,fceacdb8-8e99-4f59-bba9-eb5b672bf104,1951-06-01T00:00:00Z
Q3712965,7b446337-9d89-4f76-81a2-ec55e7d7760d,1935-02-01T00:00:00Z
Q3713000,691a2ed6-3dd5-4c68-bd3b-d87d0ba7daf5,1894-06-08T00:00:00Z
Q3713074,d25e9f60-98fa-4f5d-946b-42eefd351a0e,1927-04-11T00:00:00Z
Q3713106,624c810c-0b66-4736-a221-6567f68e1fee,1936-11-26T00:00:00Z
Q3713124,2fa201f4-13fa-459b-8c57-11bbb3f185aa,1958-08-10T00:00:00Z
Q3713166,91c3c45c-8173-45d4-bdd6-9764a5d49677,1971-03-21T00:00:00Z
Q3713318,d7cc70e1-93da-431c-b8d8-a13507f433fa,1946-01-01T00:00:00Z
Q3713544,106fde96-f03e-4dc7-b435-486ef6aa776f,1975-05-15T00:00:00Z
Q3713690,e67588a6-a649-4e86-b407-27e9d448c26d,1954-08-13T00:00:00Z
Q3713701,e8664a84-2080-4d0b-a7f4-6ab2a42b1420,1963-02-03T00:00:00Z
Q3713704,3d211854-7ad2-46f4-b55c-181c1e85c9df,1942-09-17T00:00:00Z
Q3713717,0628efe0-39b8-417c-8fc5-b95949061089,1947-09-11T00:00:00Z
Q3713748,2979f728-85ed-49bb-9814-3a53282a87bb,1946-01-01T00:00:00Z
Q3713784,b7c7d8d1-7518-4acf-868c-9201cc27ff8e,1950-01-30T00:00:00Z
Q3714174,e321c0cc-39ab-48bf-a2bf-14fbb67c5407,1954-12-14T00:00:00Z
Q371795,28accaf9-3a4b-4052-b9d3-8033d3137d2d,1953-02-20T00:00:00Z
Q3718899,03339b4a-d069-4bec-b763-3bc2296a5325,1963-07-26T00:00:00Z
Q3718899,6688ba6f-1129-40a9-99bf-8d35d0c9cc0b,1963-07-26T00:00:00Z
Q3718909,bdec5ed3-a133-402f-a882-4891f5438514,1940-03-22T00:00:00Z
Q3718912,f205df0b-4cc7-431c-ada8-3824b4307259,1946-09-09T00:00:00Z
Q3718967,bdd19aca-b647-41d0-be9d-6644f4212154,1957-06-11T00:00:00Z
Q3719432,218463e0-2fd7-4469-8b92-d3244f54b94a,1934-03-15T00:00:00Z
Q3719553,dc98af81-95e5-4ab9-ac1b-7dcf96347105,1965-09-25T00:00:00Z
Q3719572,9b3b613b-2a5f-4c0a-9b30-40a0bdbb9825,1945-12-24T00:00:00Z
Q3719601,74727f02-68bf-49ae-885e-6106af8c38a3,1960-03-14T00:00:00Z
Q3719608,db0d75a4-e6a2-4f3f-8a2d-301c3ef6d495,1972-04-21T00:00:00Z
Q3719635,6dcb2ccf-74cc-4e57-a94d-b8524401ec0d,1878-02-28T00:00:00Z
Q3719658,8bda6b48-fc15-4cf0-b0ee-eb69f831689c,1942-01-02T00:00:00Z
Q3719681,017d0f24-1015-42a8-af4a-d40c336c00de,1935-05-30T00:00:00Z
Q3719691,6003fbb4-a49d-4123-b020-07bcd36ff5a9,1938-06-24T00:00:00Z
Q3719757,954bfbb7-9213-4413-968c-741210461bc5,1930-10-09T00:00:00Z
Q3719785,9b036a3b-6172-4f7f-b650-1c516936b927,1951-02-08T00:00:00Z
Q3720254,2850f15b-2565-48a8-9d06-ee53da26259e,1890-01-01T00:00:00Z
Q3720443,5f1867c6-fd49-4bab-ab7f-a35c34587f7e,1928-08-04T00:00:00Z
Q3720452,4960dd97-d9ef-44a4-90fa-745c18c55304,1935-01-06T00:00:00Z
Q3720470,5cda3244-e9d0-4c7b-bd59-b284ef827a0c,1966-11-25T00:00:00Z
Q3720970,2de6a82c-059d-42ad-a590-5dce9efc995d,1932-08-29T00:00:00Z
Q3720970,48d55785-3166-43b2-ba38-a68413b1c4ec,1932-08-29T00:00:00Z
Q3720986,e8c569e7-c79e-4e12-873f-f628a3027a64,1972-10-01T00:00:00Z
Q3721396,1d9a255c-7f4b-4dfb-8188-145726d41be2,1921-10-29T00:00:00Z
Q3721427,89546136-48ea-4af1-bd69-6a4be7a4ae0d,1965-04-01T00:00:00Z
Q3721467,04f57cc1-4502-4ac1-8377-c8ad38660fd3,1905-01-24T00:00:00Z
Q3721484,479c97bc-b61e-4a0c-b501-bd292cea46f9,1974-02-22T00:00:00Z
Q3721500,01500ca0-fa58-4029-abea-ea96a999743d,1938-06-06T00:00:00Z
Q3721516,a71049a6-9053-48a0-a357-a4a8f3f3ab4a,1939-03-09T00:00:00Z
Q3723012,ad6a5739-14c6-4189-b3dd-2f005d8e736f,1949-09-03T00:00:00Z
Q3723014,0fbf8201-d157-4b89-b58d-b54419f60801,1953-07-28T00:00:00Z
Q3723029,769faac6-9001-46cb-9f3a-2504d3c31d08,1951-06-26T00:00:00Z
Q3723043,9ef3ad02-dd9c-4bf9-ae87-d65f0b3dd383,1927-01-01T00:00:00Z
Q3723051,abbcf697-2ece-4a3c-b2f7-2ceac5eda8d2,1921-05-23T00:00:00Z
Q3723070,820d539c-c9c4-4d23-8179-7c4f14931f5b,1926-06-17T00:00:00Z
Q3723138,2c81f927-a621-49dc-9c74-e8115dc99502,1942-01-01T00:00:00Z
Q3723151,3c9186a4-5ea2-418e-b244-bce5aab4505b,1973-05-18T00:00:00Z
Q3723155,c8fedb23-ab30-4b67-b56c-642a10927f9e,1978-07-06T00:00:00Z
Q3723223,1eabd1a9-1c8e-4a62-a0d8-aa7aac9c030c,1957-01-01T00:00:00Z
Q3723246,e10740d9-04c0-482a-932a-07b82312e960,1955-02-23T00:00:00Z
Q3723269,e07f9ddc-bae7-4af8-ad72-37b31cccdd80,1968-01-01T00:00:00Z
Q3723273,a28b41f9-b764-4a2b-aea5-b19cb63a5222,1955-10-04T00:00:00Z
Q3723468,62cba6fb-36d7-4a24-acc3-2050914508c4,1946-07-17T00:00:00Z
Q3723681,cc030ec0-26a4-470a-a3d4-2b5493f4570a,1938-11-27T00:00:00Z
Q3723745,bcc9dcc5-cbbc-4cfb-b4db-7c1384219ea0,1934-04-10T00:00:00Z
Q3723828,a1510fdd-61d9-4191-9452-eff546382d79,1979-07-11T00:00:00Z
Q3723840,b1257f4d-cd3f-4097-b70c-cf43c92d3759,1958-05-05T00:00:00Z
Q3723852,3c2b75dd-3f24-47df-9949-bc428644ab5c,1960-12-27T00:00:00Z
Q3723852,441c6a4e-9cf8-4aed-bce9-98bab4bbb56a,1960-12-27T00:00:00Z
Q3723852,4a575514-324b-45ad-827d-afb68f22977f,1960-12-27T00:00:00Z
Q3723865,1a8a6b77-163c-420a-a965-64d880a67ff5,1959-01-24T00:00:00Z
Q3723880,8453f938-4da9-40d0-b374-855557c50b6f,1974-12-21T00:00:00Z
Q3724161,7706810b-3b4f-44ea-8d2c-6f7c5e7f064b,1967-02-20T00:00:00Z
Q3724166,970df29d-bdcc-4866-8900-9fb830ddb42e,1886-07-22T00:00:00Z
Q3724166,970df29d-bdcc-4866-8900-9fb830ddb42e,1888-07-09T00:00:00Z
Q3724246,d21a4105-1590-4d5f-adf5-523a304002e4,1930-10-11T00:00:00Z
Q3724270,24aad3e2-dcbd-4c29-b4de-f189649d0a6a,1954-05-22T00:00:00Z
Q3724282,13dc4373-c39a-4570-9e07-d50ad8db232d,1974-06-18T00:00:00Z
Q3724414,4dd6c9c9-5cc7-4c49-82f2-58dcb50aab2c,1955-04-12T00:00:00Z
Q3724442,2732e106-430a-42e9-b95c-271512094d8f,1902-05-12T00:00:00Z
Q3725492,74bd28ca-0562-45e0-b2be-be52489fe795,1963-03-19T00:00:00Z
Q3725498,668d8703-7a06-4bab-8adf-c5944c395741,1910-01-20T00:00:00Z
Q3725502,a2309b13-e4b0-44c0-96df-3c41dff1f4ac,1953-02-23T00:00:00Z
Q3725503,5a0180b5-59b8-41ea-b1d7-5b5e8cf40579,1937-09-22T00:00:00Z
Q3725540,1d3f855e-61df-426f-a8a0-6da5f568fd60,1928-03-29T00:00:00Z
Q3725558,e5cdfc27-64da-44f9-ac76-c4c14a30b6bc,1950-11-18T00:00:00Z
Q3725561,fee18a7a-f563-490a-9291-8f076ab0124b,1965-04-23T00:00:00Z
Q3725604,caff8a6e-507a-464a-9fba-17ef6a6db8d3,1960-10-02T00:00:00Z
Q3725633,fc7f1dbc-1ac6-4d64-aa4e-6bc64a44708d,1974-12-11T00:00:00Z
Q3725647,79f3a357-99bf-45e7-bb9d-70c052493422,1974-11-20T00:00:00Z
Q3725656,7dee3cc0-d33d-43d6-8539-554631341b43,1919-01-01T00:00:00Z
Q3725658,e92a6622-b2cb-40af-9257-4e0ee6dfc938,1964-07-27T00:00:00Z
Q3725707,3c0529da-1594-4224-bac3-81955d6b77f0,1969-05-28T00:00:00Z
Q3725723,57891b72-be98-4024-9ec7-45369c8e25c5,1920-11-23T00:00:00Z
Q3725736,5df4b7b2-63db-4151-a500-864e511c4289,1965-03-16T00:00:00Z
Q3725749,3a726aac-34fc-4205-9c37-7333dd9920f2,1963-11-06T00:00:00Z
Q3725788,b59bc1f2-c1fc-4bd2-b7e7-3eebb3d109fd,1921-01-20T00:00:00Z
Q3725797,06e55ffa-7fba-4a60-bb6e-bda87e04920c,1970-08-24T00:00:00Z
Q3725864,12ff1254-96c3-49b4-9abf-0e11de4cffb2,1934-11-11T00:00:00Z
Q3725885,14e37245-5306-48ea-b7af-823394719401,1941-08-21T00:00:00Z
Q3725899,1f5091b1-85e7-430f-9ec2-204c28288e46,1971-09-24T00:00:00Z
Q3725899,b75ba372-2eb6-48b5-9118-76e2fc3b215d,1971-09-24T00:00:00Z
Q3725923,049d8fe6-dc4c-4a44-8f22-3b060afad0bb,1882-12-21T00:00:00Z
Q3725936,b7039f9b-ca9f-4017-a2a7-f856ac38bd05,1937-08-31T00:00:00Z
Q3725945,5f78399c-ba75-4a91-9cb4-405cfb2ab798,1959-11-20T00:00:00Z
Q3725969,ce3672ec-7c08-4f6a-80b2-a7df8f680885,1965-06-03T00:00:00Z
Q3726003,a61a780a-c095-42b0-9266-3929361ad0a2,1868-11-18T00:00:00Z
Q3726064,24681a7c-9ad2-4a61-8639-a52ba6a19527,1924-01-29T00:00:00Z
Q3726065,e57abe7d-8bb6-4b96-a4ba-37d5f7f5427e,1969-05-07T00:00:00Z
Q3726314,59708903-f619-40b1-9494-80db94ec9cef,1985-03-16T00:00:00Z
Q3726444,3a248f59-1a41-48b0-b419-4f7f1ee5d8fb,1925-11-11T00:00:00Z
Q3726445,356eab31-4c38-486f-92e4-31a2a2fb13e0,1903-04-05T00:00:00Z
Q3726452,f0d88199-754c-43b3-b121-74331563d060,1955-03-01T00:00:00Z
Q3726461,3dbad355-da60-4e6b-a678-adefa96865a9,1900-04-19T00:00:00Z
Q3726466,ed988453-a8d2-48a8-8648-d7c3ed17b87b,1949-04-27T00:00:00Z
Q3726473,4a03e1dc-749f-4fa8-8fe6-c377c87aed9c,1952-01-08T00:00:00Z
Q3726483,b818380f-7986-4466-9a63-22b9bcab50ce,1908-10-01T00:00:00Z
Q3726504,47eda29c-9810-4ca8-82d0-cc7f7dbed217,1944-01-24T00:00:00Z
Q3726510,3fbdaadc-ecea-4a1b-8ae2-0a1f00b05ee1,1910-11-04T00:00:00Z
Q3726511,16e09c8c-1aa5-46d7-b83b-d56e09f7c3e5,1952-03-15T00:00:00Z
Q3726520,67178b77-676a-4b41-a6c8-aa71c87e1165,1956-11-17T00:00:00Z
Q3726531,23bc1790-55e1-4bb5-af40-a4f02f2aaad6,1899-01-01T00:00:00Z
Q3726553,9ac9f72b-b6d7-4401-92ac-4edc1064584b,1954-10-20T00:00:00Z
Q3726555,31812b56-bda8-487b-a3d3-78935dbbf177,1952-08-31T00:00:00Z
Q3726565,ddb1d59e-a6ff-45b0-99b3-c34dd4869b10,1906-01-16T00:00:00Z
Q3726577,7c63e939-9563-4fd7-914f-0f7392ba4f3d,1954-05-31T00:00:00Z
Q3726580,2cacbc4f-c45e-4740-9ddb-d4a1a332ab2f,1946-01-15T00:00:00Z
Q3726609,ed1008e0-a939-4f3a-951a-f9e96bb9e354,1954-08-29T00:00:00Z
Q3726619,46a00127-320a-4125-a5b6-475514b54213,1931-01-01T00:00:00Z
Q3726670,a21793b2-dcf7-4a31-8592-4240bbe1de3e,1943-07-25T00:00:00Z
Q3731054,bb9fb801-e4e6-4b2c-9700-4a7b5b3e0e08,1963-10-21T00:00:00Z
Q3731064,c27c6495-11e2-404f-bc49-0599fcb2a8a4,1918-02-05T00:00:00Z
Q3731463,222fcdfb-40cc-439f-abce-65aae7ea7003,1964-02-12T00:00:00Z
Q3731559,d309a237-26bd-4934-a937-e3fbea181f7d,1990-04-06T00:00:00Z
Q3731902,198a6d75-1c99-49ef-9919-ce4295c98f35,1942-09-25T00:00:00Z
Q3731934,78156a5e-53b0-48ee-8977-e34b6867fbb7,1941-07-01T00:00:00Z
Q3732045,0e642aa5-81fd-4947-bc2c-1118e42cc9bc,1961-02-05T00:00:00Z
Q3732170,71787453-4e15-431f-a6bc-bb63dcfc252e,1946-04-04T00:00:00Z
Q3732182,0cadb416-d44c-4421-90d4-a572a309f446,1922-01-16T00:00:00Z
Q3732225,92462058-7117-4b0e-b3c6-499363012f50,1958-02-13T00:00:00Z
Q3732297,342bee51-3877-46e1-91c5-1c08e4dccdb3,1940-05-24T00:00:00Z
Q3732514,00c9ad5c-13b3-400c-a365-0e1714ed7835,1911-11-25T00:00:00Z
Q3732560,ff4c288a-cf63-4c20-b163-aac43560a210,1960-09-01T00:00:00Z
Q3733421,c6025e35-9058-4a4b-97ba-e8b9d42e41d3,1883-03-12T00:00:00Z
Q3733957,974ee2fe-9790-4336-9e7b-617d0d74364c,1951-03-28T00:00:00Z
Q3733991,710aedf0-373b-49ff-9673-7b9bf3bd2471,1873-07-22T00:00:00Z
Q3733991,710aedf0-373b-49ff-9673-7b9bf3bd2471,1873-07-23T00:00:00Z
Q3734266,c412c830-2e19-4f8c-8fa2-43df9319ac0b,1941-11-23T00:00:00Z
Q3734269,e958d18d-6a2a-4f19-be7a-e6f87e7ecf2c,1933-04-05T00:00:00Z
Q3734351,813c76f4-39b0-4fbe-a711-ec55088ea884,1922-01-01T00:00:00Z
Q3734356,52319bcd-edb2-43cc-979b-8628684e3d12,1952-07-16T00:00:00Z
Q3734672,6e287198-3867-4962-9cb9-8b2eb6a099a7,1948-01-01T00:00:00Z
Q3735136,c1d4ea95-336f-4b98-900f-189168da17fb,1914-12-31T00:00:00Z
Q3735136,c1d4ea95-336f-4b98-900f-189168da17fb,1916-12-31T00:00:00Z
Q3735141,1eaa3f04-d13c-4187-83b8-920587eaf630,1971-09-22T00:00:00Z
Q3735336,f5740a39-4e5b-4347-831b-a9f1c9b8d958,1878-09-25T00:00:00Z
Q3736359,987e4395-09be-4f17-abd4-166bf83cf29c,1971-09-13T00:00:00Z
Q3736388,81d71f96-36ee-4989-b1a4-afea87529326,1927-07-17T00:00:00Z
Q3736396,6c6aa573-3110-498a-8432-65da0447f953,1945-03-15T00:00:00Z
Q373703,77e13fe3-a607-4ede-b94e-fa66d1050797,1941-09-26T00:00:00Z
Q373717,97f25b92-f4ee-4097-9ac4-12d58af3b2a1,1983-12-24T00:00:00Z
Q3737589,d8c7e385-fb1a-45ae-a67c-82b553a3b194,1947-01-01T00:00:00Z
Q3737608,24554106-8051-4632-b619-9af1cbd9de9a,1966-08-14T00:00:00Z
Q3737618,3bf19f24-c88e-4078-b758-0d8804c41302,1965-01-01T00:00:00Z
Q3737648,e22dd648-50c3-4a6d-b4fe-009270476f51,1960-08-15T00:00:00Z
Q3737649,006d43d6-9b21-4695-b3c7-efccfbdd76bd,1977-07-20T00:00:00Z
Q3737654,b1262f36-82f7-44ef-bc7e-525c43c2e6ec,1953-05-31T00:00:00Z
Q3737674,8828396e-e348-49b2-b2e0-7aa90fc3db70,1967-10-11T00:00:00Z
Q3737749,8e714e4f-0cda-4a8f-aad7-ba1de39f7b90,1960-06-15T00:00:00Z
Q3737751,60e16d45-ce8b-4434-b43d-f40e7d87cd93,1956-01-01T00:00:00Z
Q3737783,bf7989be-347e-425d-b3e2-f15425250581,1967-06-04T00:00:00Z
Q3737847,5246fe4c-f812-4413-ab3a-b539b318049b,1952-07-02T00:00:00Z
Q3737856,3c684b32-422e-415b-833c-39c9f8d28e3a,1949-12-27T00:00:00Z
Q3737862,b1d1d0de-e1a4-41be-9c46-2693240dbae4,1948-02-08T00:00:00Z
Q3737951,79067809-144f-4fdb-b8cc-a30967634857,1974-06-27T00:00:00Z
Q3737962,3af73d6b-d028-456e-a53f-125deb9c54c7,1973-11-22T00:00:00Z
Q3737984,16340ca6-0437-4b66-a3de-28f91cae240f,1964-07-16T00:00:00Z
Q3738023,6111b25f-208c-4934-847f-a2223b55cfbe,1945-03-21T00:00:00Z
Q3738088,d153909d-765f-4cf6-8484-8607e4a59564,1965-03-25T00:00:00Z
Q3738102,c37dee26-41d6-4e7e-bfee-ac0cc4412fad,1958-07-01T00:00:00Z
Q3738137,382a7511-22a1-408c-97c1-83e993634e61,1968-08-03T00:00:00Z
Q3738299,3462ac97-8a7e-45c1-835d-b32583d33737,1922-01-07T00:00:00Z
Q3739590,cccd8ea8-2212-4010-ae0b-55b94a164dab,1946-09-26T00:00:00Z
Q3739964,09e76f02-7b75-47d0-83ee-d746ad4c882d,1965-04-07T00:00:00Z
Q3740333,082ff4fa-f1b4-47c5-9a19-6b7e9b66ae34,1934-06-18T00:00:00Z
Q3740342,aacf3447-0aca-4ecc-b9d6-c10892c473da,1952-10-23T00:00:00Z
Q3740348,6c4bd32e-edc6-4447-8053-fce9e555ffb7,1937-02-15T00:00:00Z
Q3740362,f9896395-b346-4b4e-90c1-f621e8bca975,1965-01-07T00:00:00Z
Q3740389,15096a1a-01fd-476f-9954-be75faff3b6d,1953-02-17T00:00:00Z
Q3740404,a413e242-78cd-42b8-b309-2166f3487396,1954-01-02T00:00:00Z
Q3740404,a76c3b7e-4157-4429-812f-251438f9f9cb,1954-01-02T00:00:00Z
Q3740829,c25f1df7-9ffa-47e7-beac-d8039bd40dba,1965-03-05T00:00:00Z
Q3741526,2bf2a079-9a49-44df-8c50-23c1cb6e559e,1974-07-14T00:00:00Z
Q3741526,497d3376-99de-4e79-9ba3-fc9c1a117f54,1974-07-14T00:00:00Z
Q3741544,fecb6c25-982d-4174-96a9-1bb14af70730,1983-04-13T00:00:00Z
Q3741548,c0a87837-da93-4df7-a062-a0e8bd20722b,1985-03-08T00:00:00Z
Q3741662,95541462-1444-4788-93be-fcc0d3c1134e,1878-12-04T00:00:00Z
Q3741692,4bfdb1a7-6b52-483a-9b26-5f0a5b396c54,1964-08-07T00:00:00Z
Q3741692,a3b20a7b-9cb4-448e-97fb-3b5a8ad2af5f,1964-08-07T00:00:00Z
Q3741692,c754a484-2376-476e-b1d1-5814389817ce,1964-08-07T00:00:00Z
Q3741695,006ca379-e67b-4522-83f3-756467522545,1884-11-01T00:00:00Z
Q3741720,c7e0e311-fb59-4b72-b5c0-63c2b49049c6,1960-05-07T00:00:00Z
Q3741826,01d27467-be81-44fd-927f-52f7c1f924b1,1940-12-01T00:00:00Z
Q3741826,08464223-2daf-40b2-9a55-6c465a82c5e6,1940-12-01T00:00:00Z
Q3741826,4f7c9ca3-5407-42c5-8a9c-9c1541a16bf8,1940-12-01T00:00:00Z
Q3741826,c300f8fc-226b-42ae-a683-9c50bfbe24b5,1940-12-01T00:00:00Z
Q3741865,a28ed709-cd88-4d27-b8b8-755f62f0b5a9,1968-03-26T00:00:00Z
Q3741897,dd798ffc-0aba-4522-905f-2789fcfaee1e,1959-09-17T00:00:00Z
Q3741904,2fa19659-0317-4bd3-841c-1ef6e50ef3d9,1968-01-01T00:00:00Z
Q3741914,2a63a6e5-d494-4dce-aeb8-75b7af13220a,1972-07-10T00:00:00Z
Q3741915,83ba0a56-524d-4dcb-a4c3-e255f2cbaea4,1972-02-07T00:00:00Z
Q3741946,f2ac742d-6f7e-427d-9c67-2848db0577ad,1968-06-29T00:00:00Z
Q3741984,83a24c80-2d60-4ee3-82d6-760678e2cbd0,1989-10-15T00:00:00Z
Q3741996,b453ee25-97c1-4cf9-b1d8-62d50b7ab6af,1912-11-15T00:00:00Z
Q3742048,810a51a0-4a05-4973-beb9-cba435aa5862,1962-07-12T00:00:00Z
Q3742132,676bfddb-917c-45d0-a6dd-0bdf24da346c,1922-03-28T00:00:00Z
Q3742246,2a5a2ada-ed07-4fc6-82b9-783177fc1d3a,1916-05-24T00:00:00Z
Q3742309,fcb8a102-48cd-4b28-8d69-462a0ddcfaff,1916-05-07T00:00:00Z
Q3742948,6b35eca1-5ba2-4971-9f5a-e84a416dad2d,1965-12-18T00:00:00Z
