item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q66372475,Q66372475$98B04B27-CFA5-4D53-B81E-D64CD5236129,P569,1972-00-00,Q1985727,1972-05-07,https://musicbrainz.org/artist/bd98d7e1-c7a4-4976-b612-fa192d9a8af9,statement
Q6699947,Q6699947$6B76FA44-F87F-47B6-B741-D424340C8A55,P569,1972-01-01,Q1985727,1972-05-03,https://musicbrainz.org/artist/5275f58a-10e2-4e77-ac05-b57bb3defebd,statement
Q6784745,Q6784745$C9E02196-8B34-448D-BBD6-9FEF0112AE6E,P569,1952-01-01,Q1985727,1952-10-06,https://musicbrainz.org/artist/9018611c-eb28-4944-a903-623da834e590,statement
Q7001319,Q7001319$49A1F138-D6A5-46E0-BC07-602CE4D4A6DE,P569,1950-10-11,Q1985727,1946-10-14,https://musicbrainz.org/artist/c3fe1aae-39bc-488d-8bce-db1c67389ed1,statement
Q7001844,Q7001844$3C6F1786-6DCC-4873-9FCD-FBD4D35E8B4A,P569,1939-02-13,Q1985727,1950-02-13,https://musicbrainz.org/artist/53c3e700-6363-44f6-b0be-65e31640fc46,statement
Q714574,Q714574$E4B29CA0-20B0-47F1-B4C8-648120DB127D,P569,1877-06-08,Q1985727,1877-06-09,https://musicbrainz.org/artist/da499aa9-85d2-4926-8065-e75a9f6b5aa1,statement
Q723666,Q723666$51118E97-55A7-4646-97B4-894160E51D3F,P569,1933-07-15,Q1985727,1933-07-16,https://musicbrainz.org/artist/05146b32-ce54-4f7d-93cc-8adbe661bc21,statement
Q727323,Q727323$BD1A7B80-8B1F-46F5-B593-2FE70DF34611,P569,1893-03-05,Q1985727,1893-03-09,https://musicbrainz.org/artist/029e26d0-862d-43c3-ae02-8e1665f79120,statement
Q736077,q736077$46A88E10-34D9-42E6-89C5-427415423C69,P569,1927-08-10,Q1985727,1927-08-08,https://musicbrainz.org/artist/06729e39-b4a3-4d0c-9763-31ddbd4faa61,statement
Q7406649,Q7406649$984FF0DC-1C6F-4C8D-B53C-183EF698D66D,P569,1967-10-22,Q1985727,1967-10-27,https://musicbrainz.org/artist/ee070e96-ca47-44d9-af3a-7d789e4324e0,statement
Q7454435,Q7454435$CBD19BF2-EE1C-4EF5-AB34-004D060E9D14,P569,1944-09-05,Q1985727,1944-09-09,https://musicbrainz.org/artist/3ad754c2-5e01-4e83-82ef-aa1d297fe939,statement
Q751465,Q751465$999b9238-6bf4-4018-99d7-8b3ebf1c2978,P569,1910-02-23,Q1985727,1910-02-02,https://musicbrainz.org/artist/ee77d3b1-568e-40e0-be90-ad8d3c6213e1,statement
Q772282,Q772282$57BA6AA3-6C94-4EE5-B895-44322AA91A58,P569,1969-08-18,Q1985727,1969-07-18,https://musicbrainz.org/artist/6cb87c99-04f0-483e-b42f-f7c75de9ec21,statement
Q7821256,Q7821256$FE531D1D-A15E-4FF1-9A23-4C3E13189002,P569,1980-10-21,Q1985727,1933-11-28,https://musicbrainz.org/artist/1fe9f08d-3726-448b-a99a-11c47e5291e0,statement
Q79980599,Q79980599$e830eb86-44db-1d46-bd0d-166bec51c3e0,P569,1995-04-25,Q1985727,1995-04-28,https://musicbrainz.org/artist/9d11216b-8e50-411b-a7e7-743330e93b8a,statement
Q84171220,Q84171220$98fb3a3f-4d30-b55d-06f6-6ccc19e37069,P569,1958,Q1985727,1961,https://musicbrainz.org/artist/0cc48251-2d42-4d26-99de-8dc947c9a550,statement
Q88862980,Q88862980$839e64f3-884f-46c5-baa5-baa2a4b0ac5b,P569,1998-11-07,Q1985727,1998-11-06,https://musicbrainz.org/artist/e9ccae51-0f1f-414b-a1c6-dc3f2d68116b,statement
Q89591427,Q89591427$6DBA8D83-0AB1-43E6-8484-2BE87DD7A388,P569,1959-02-06,Q1985727,1959-09-06,https://musicbrainz.org/artist/0b1198ae-cd56-4eaf-a1d9-93f362a43cde,statement
Q9028935,Q9028935$D1A4C495-1370-4C4E-BB86-EF31E9784987,P569,1981-07-04,Q1985727,1981-11-04,https://musicbrainz.org/artist/dd0b30c2-3404-4c48-9f45-03052d366637,statement
Q91018492,Q91018492$3B327EB7-EC33-4CA6-A362-FD262D51EF9D,P569,1977,Q1985727,1976,https://musicbrainz.org/artist/bb240747-de04-47c1-99eb-c63b246ca352,statement
Q928139,Q928139$913A48FF-C9A6-4F0B-9CD5-2733EE77F523,P569,1938-08-23,Q1985727,1939-08-23,https://musicbrainz.org/artist/588fd020-8c9d-40d8-b780-ec25a4f59f13,statement
Q928139,Q928139$913A48FF-C9A6-4F0B-9CD5-2733EE77F523,P569,1938-08-23,Q1985727,1939-08-23,https://musicbrainz.org/artist/588fd020-8c9d-40d8-b780-ec25a4f59f13,statement
Q942833,Q942833$E302A526-9614-4EE4-9588-65A90AB0F404,P569,1934-01-13,Q1985727,1936-01-13,https://musicbrainz.org/artist/0a7b7cb9-a123-4865-943d-dff79c939527,statement
Q94817734,Q94817734$05E25B89-0143-484D-89F1-C0A03B017392,P569,1975-00-00,Q1985727,1975-03-08,https://musicbrainz.org/artist/118c135e-e38b-4d8a-9080-676105481c6f,statement
Q948996,Q948996$A74B45F1-7A92-4756-BA03-C9C44C25EE44,P569,1522,Q1985727,1500,https://musicbrainz.org/artist/b24a5594-adf2-4c7d-a9b8-63b48b14af94,statement
Q948996,Q948996$A74B45F1-7A92-4756-BA03-C9C44C25EE44,P569,1522,Q1985727,1500,https://musicbrainz.org/artist/b24a5594-adf2-4c7d-a9b8-63b48b14af94,statement
Q95205455,Q95205455$88E63EBE-A025-442B-A488-145B72C1512B,P569,1948-01-01,Q1985727,1948-01-10,https://musicbrainz.org/artist/3dc9843f-2278-4563-9eae-d6d657319ca8,statement
Q95206878,Q95206878$43932579-EACE-4D3B-9865-173D8F70D9CB,P569,1937-01-01,Q1985727,1937-04-10,https://musicbrainz.org/artist/dae0fde5-332a-4db4-949f-34f8b2ddf203,statement
Q982512,q982512$123CD70F-922A-458C-B977-2E889A4EEA92,P569,1809-05-13,Q1985727,1809-05-12,https://musicbrainz.org/artist/3b1ca023-f1bc-40fd-925c-3e80c7bb23f7,statement
Q98961476,Q98961476$6229604f-9f37-4c21-a3d3-0777bc3138c4,P569,1997-01-01,Q1985727,1997-09-03,https://musicbrainz.org/artist/0542e218-dcae-4f09-b4a7-0eb58c47d843,statement
