item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q315647,Q315647$CAA9A7A0-5001-492A-AA23-3BED69C2EAD1,P569,1886-12-29T00:00:00Z,,1896,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q558332,Q558332$FAB1DF6F-54A5-45D5-8E4B-3ACEFA4D68C2,P569,1928-12-10T00:00:00Z,,1929,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q6153610,Q6153610$78DB0A51-417A-6E44-D48B-5DEC99B5858D,P569,1893-05-31T00:00:00Z,,1894,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q7144042,Q7144042$8D344842-46DD-44BC-9E48-22CF77B516CB,P569,1938-01-01T00:00:00Z,,1940,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q3852444,Q3852444$CC89471F-3174-432E-ADB8-3C632404E25A,P569,1878-08-18T00:00:00Z,,1877,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q154448,Q154448$F948F372-8684-4A06-8E6A-2E29CCF144B0,P569,1906-04-09T00:00:00Z,,1908,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q154448,,P569,,,1908,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q242399,Q242399$782383AC-5875-4EDF-9ACD-0FDC856F6162,P569,1907-11-30T00:00:00Z,,1908,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q680192,Q680192$1CDBF9AD-89E4-43BC-AF83-2F512733C6E6,P569,1940-02-10T00:00:00Z,,1942,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q160172,,P569,,,1890,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q160172,Q160172$EDCDE6FE-4B31-4297-8DF6-810EA4D86980,P569,1888-07-04T00:00:00Z,,1890,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q385941,Q385941$FDCEF47F-B32D-497C-BC50-8029840014E3,P569,1887-02-28T00:00:00Z,,1889,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q6199963,Q6199963$0DF9A5F7-4726-4210-B50A-41B0C4B7A2DE,P569,1949-11-12T00:00:00Z,,1950,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q294326,,P569,,,1965,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q1225543,,P569,,,1954,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q127805,Q127805$796AD69B-4C79-8BCF-C0DE-A20A0B6EAAA5,P569,1870-03-21T00:00:00Z,,1871,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q5298510,Q5298510$09CFDC95-EA62-4515-B8F7-4B69301DA054,P569,1897-10-14T00:00:00Z,,1899,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q6765578,Q6765578$43EF8079-4441-0085-27D2-A484B4B05212,P569,1931-05-23T00:00:00Z,,1926,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q862623,Q862623$8ED56155-F267-4D89-9315-A24291F32E69,P569,1854-04-01T00:00:00Z,,1853,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q3777954,Q3777954$FDE17D9A-03C9-4C99-987F-744DA4F59FBC,P569,1928-05-04T00:00:00Z,,1972,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q3059832,Q3059832$0FBF75DD-AB22-4A8D-9498-41AE13860D8E,P569,1867-06-26T00:00:00Z,,1868,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q454705,Q454705$A6388D57-2BC8-4B75-8407-9C6179877B38,P569,1903-04-03T00:00:00Z,,1907,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q1680153,Q1680153$BFE19C26-999E-4200-971B-ED729DC86BED,P569,1899-09-25T00:00:00Z,,1900,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q599273,Q599273$3E06B70D-C347-4CD7-95E3-31C4DEFE3911,P569,1963-01-01T00:00:00Z,,1964,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q599273,Q599273$3FC03482-5E0E-4548-A2D1-E83C9E0BB06A,P569,1962-11-30T00:00:00Z,,1964,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q336640,Q336640$01893615-8C7B-48CD-84A5-E68F80CBDB9D,P569,1905-05-06T00:00:00Z,,1952,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q1093530,Q1093530$300AA38D-F348-48E2-B7A6-63EF8DD6497A,P569,1938-10-19T00:00:00Z,,1935,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q2172039,Q2172039$2523B32B-4E3A-43AF-96CB-7440CBD866BA,P569,1897-12-22T00:00:00Z,,1896,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q728087,,P569,,,1951,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q928187,Q928187$4CD6354A-0999-484C-8F5A-AF91DD588C15,P569,1912-02-24T00:00:00Z,,1914,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q928187,Q928187$52A4F210-8651-42CF-9ED6-072BB15C69AD,P569,1922-02-24T00:00:00Z,,1914,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q928187,Q928187$DDD46137-AD38-48C5-A279-7B59DAC7E1C5,P569,1912-01-01T00:00:00Z,,1914,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q962958,Q962958$B50B691C-6F31-4DE8-B369-217E3EF0F8D4,P569,1921-01-01T00:00:00Z,,1923,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q1988310,,P569,,,1878,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q1988310,Q1988310$B42AE667-8641-42D1-9F4A-D0761102FC3A,P569,1873-01-01T00:00:00Z,,1878,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q278183,Q278183$70B94BCE-2DCF-413D-9B5C-8E112407A767,P569,1967-09-17T00:00:00Z,,1968,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q3632122,,P569,,,1889,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q15440234,Q15440234$4CBFB689-704F-462B-BCA1-7A2970479483,P569,1895-01-01T00:00:00Z,,1896,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q781717,Q781717$D52F40C5-8D9E-4B28-8359-C1B3A1D6169A,P569,1935-01-01T00:00:00Z,,1936,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q4975694,,P569,,,1972,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
