q_value,value1,value2
Q2163495,010e4d12-a0e2-4576-b2a1-c13db8449588,1993-04-11T00:00:00Z
Q2163615,3183ca33-3ebe-4e7a-ba26-be3c96a2239d,1980-12-28T00:00:00Z
Q2163738,a7d17034-7d31-40f9-a8cb-166739a464b0,2006-02-21T00:00:00Z
Q2163747,3e063b82-3f25-498b-b0c1-4e336d3ce2d2,2007-09-10T00:00:00Z
Q2163804,572460fc-85ff-46db-96eb-286b5e1ede5b,2016-06-06T00:00:00Z
Q216461,6fefb781-5432-42f2-a74e-0f46a3415a5b,1975-02-25T00:00:00Z
Q2165799,bc4f6f2f-d2bb-42f1-8f45-86d8c930760d,1897-08-24T00:00:00Z
Q216602,6b8eb4bf-fc12-48f6-a3f5-25f80c5f8355,1827-03-05T00:00:00Z
Q216604,1e17f39a-8ace-408f-998a-70aa2dcc1f27,1761-10-17T00:00:00Z
Q216636,ff238381-364d-4b8c-9d6f-f63f7d2c456e,2016-01-04T00:00:00Z
Q216666,947e2440-5089-439f-a4bd-101807c8459a,1971-02-22T00:00:00Z
Q2166878,c1229c18-7620-48f5-874e-a86f71bb3876,2023-08-20T00:00:00Z
Q216701,0d1af11b-9236-4cc4-8141-9ece7a495756,2021-02-24T00:00:00Z
Q2171206,50c99146-a122-4e47-9ea2-0537b1e5a6b9,2017-12-09T00:00:00Z
Q2171987,03ac1235-4189-40b7-a47e-44543ef480ad,1998-01-01T00:00:00Z
Q2172011,4456d426-8941-43c3-837b-ecd0c7979cbb,1979-03-09T00:00:00Z
Q2172047,2a342ecb-0677-41cf-aed3-79b425989b9a,2010-04-29T00:00:00Z
Q2172127,338004a9-7ba1-41b9-96d5-dd135601d1bb,1973-12-28T00:00:00Z
Q2172157,bd198d1e-23a7-4330-9ce3-ae841bec28bb,2006-06-01T00:00:00Z
Q2172167,d5bae1e0-a6bc-4223-be5f-19690eb62715,2000-03-18T00:00:00Z
Q2172319,56ff849c-d9c1-4338-bf79-6d3a93849721,1992-05-29T00:00:00Z
Q2172484,962c4a6a-fc50-41f6-8d75-33033fa1a55f,1911-01-07T00:00:00Z
Q2172538,249ce609-f84e-4dbc-b203-d4945f4d3691,1990-01-01T00:00:00Z
Q2172844,9dababf5-c49a-44d4-8176-788ee2e7abb4,1999-08-28T00:00:00Z
Q2172971,f4ae0ce5-9a01-47d9-8dfa-dca39788b408,1974-10-07T00:00:00Z
Q2174176,58d6cd58-0d34-4eb1-bf03-02fd0e34bee9,1983-01-01T00:00:00Z
Q2174448,b3ac621a-71ac-4390-a4c7-88ec31d46b3d,1891-01-05T00:00:00Z
Q2176590,2b725abc-f563-4964-bb28-164800d0dd4c,2014-11-23T00:00:00Z
Q21789868,fb993502-abb4-47fe-9592-67f129e4110a,2019-09-24T00:00:00Z
Q21901358,697d1465-d72b-4211-b8a9-8be98e73c420,2017-11-08T00:00:00Z
Q21936955,0109f129-3dae-404b-b878-7cf49cee7336,1880-03-25T00:00:00Z
Q2203540,77b3175d-5b71-41cf-91ae-136d4a52c89d,2023-08-25T00:00:00Z
Q2209737,57824617-dedf-44f2-9c8c-5f0df28e18b0,1999-02-17T00:00:00Z
Q2209843,8b1f524b-8f6d-47ca-bfd8-e43936dc26db,2000-01-01T00:00:00Z
Q2218472,50f3e60b-5a89-46ba-b23d-13ffaa55797a,1668-01-01T00:00:00Z
Q2224122,817be01e-829e-4c7a-b37b-af26cfecc40d,1588-01-01T00:00:00Z
Q22278875,9e2f4527-ce7b-4b5a-bec8-c5e560569520,2020-10-11T00:00:00Z
Q22294386,e47bde52-aeaf-4d1f-b5bc-c446624328ec,2016-01-08T00:00:00Z
Q2241732,0524a68a-4ef4-40a4-8ff8-e44a11fbe75b,1967-05-10T00:00:00Z
Q224226,5e47f34e-a604-4e9f-808a-3ee49898b5fc,1650-06-18T00:00:00Z
Q224629,6cd37fb1-02bf-41e8-8347-623625dd4695,1991-09-17T00:00:00Z
Q2247959,b865bfa1-d3ea-4e7b-8d4b-1ba1b133e1b7,2014-09-01T00:00:00Z
Q2247959,b865bfa1-d3ea-4e7b-8d4b-1ba1b133e1b7,2016-09-14T00:00:00Z
Q22613,994ee04c-e2f1-408f-98d4-0ccaecbf5f86,1967-01-01T00:00:00Z
Q2262708,928d3d39-88fb-47ff-a024-77d7ce44fb3e,2018-10-17T00:00:00Z
Q22670731,d6ced5d8-11dc-4b79-aa39-ce766ba60bfe,1958-08-25T00:00:00Z
Q22670731,d6ced5d8-11dc-4b79-aa39-ce766ba60bfe,1958-08-28T00:00:00Z
Q2271642,fd90c5f1-ae8f-48e8-af7e-c4ceb617f119,1987-11-08T00:00:00Z
Q2283253,270bb7a1-6c52-41eb-86c6-258fb8f0452f,1980-08-12T00:00:00Z
Q2283332,6a085192-7cb1-420a-a545-5ba63d2fee21,1998-03-18T00:00:00Z
Q2283693,ff2ff4cb-1a5b-498c-a123-b5ce9d72a0da,2013-11-20T00:00:00Z
Q2284045,c9325a7c-a755-457b-9b6a-7e12e984a11d,1995-02-08T00:00:00Z
Q2285345,428a7d38-8eae-4c98-86cd-957e75affc19,1977-09-23T00:00:00Z
Q2285396,d0b5651a-fa35-4ebc-bf9e-7f81c83785ca,2021-07-08T00:00:00Z
Q2287364,7b5b7c9a-a708-4687-9f4a-886408250268,1876-07-17T00:00:00Z
Q2287633,14c7fffb-3c13-428a-a27f-8818ac9eae01,1936-12-11T00:00:00Z
Q2287711,58ed6739-65e3-4d27-afda-27123a7b790c,1848-02-21T00:00:00Z
Q22919380,a743eb96-4948-4f7d-bdd6-f3c06ecaa408,2014-07-02T00:00:00Z
Q22927643,08a62c65-a8da-47f4-9334-8cb7e9c9fec7,1966-10-26T00:00:00Z
Q2293492,aea03af8-b84b-4cad-ab19-d9f71c60bcb6,1855-10-02T00:00:00Z
Q23000529,bbbc4fe7-b09a-49f2-a335-73b86dc2ef52,2013-02-12T00:00:00Z
Q23035544,69b74ce2-fbcf-4e31-9cf5-bae190a1bb7b,2005-03-06T00:00:00Z
Q23048174,0beec4da-b834-4bf2-a0d4-2ebecc56eb10,2002-01-01T00:00:00Z
Q23059322,77e1c142-572b-4e2f-9274-972b100b9fe9,2002-06-30T00:00:00Z
Q23059904,3a75eac4-4207-47be-9fd6-e24d2234c873,2021-03-17T00:00:00Z
Q23059933,625131a8-569c-4774-b4bf-043e78078d76,2020-04-14T00:00:00Z
Q23059983,98e774ec-af53-4667-bbf8-ea5f5ff4049b,2004-02-28T00:00:00Z
Q23060135,fa68834b-8895-4169-9192-f9724477d19a,2010-04-01T00:00:00Z
Q23060184,de5fb602-3363-4903-9a91-4693c6c1fa6f,2012-02-10T00:00:00Z
Q23060492,45291caa-e705-447d-a817-ceba4251531f,1996-12-11T00:00:00Z
Q23060652,fef6c72d-58a5-4fa6-8304-4650de4d0ce3,2020-11-17T00:00:00Z
Q23061774,7cc0e1fc-bf07-4d6e-a4d1-be68cc814d94,2016-01-04T00:00:00Z
Q23061866,c5719941-c8f6-4104-b60b-1436f1a3e0ab,1998-09-22T00:00:00Z
Q23062085,67a9661e-67b9-40ec-a3c2-ecacfc0057b9,2003-01-31T00:00:00Z
Q23062130,5adacc4c-0761-4890-b70c-afefec9aab20,2016-01-02T00:00:00Z
Q23062458,babeb565-773b-49f7-a16b-942e1e21565a,2015-03-22T00:00:00Z
Q23063384,34fc8437-b47d-40d0-a4da-b7ec2a86d466,2016-02-13T00:00:00Z
Q23308271,9323442e-6b0e-4282-8f9f-41e9fef61826,2021-03-29T00:00:00Z
Q2336158,bad10633-52f0-4d96-a696-733fe2795b44,2007-03-27T00:00:00Z
Q2336861,0702675b-bd77-48d7-9c63-407e3419234d,1992-08-03T00:00:00Z
Q2338029,1dd5fa83-2366-4b99-aa74-cbecd16cd200,2021-02-24T00:00:00Z
Q2338247,761fb933-2e5c-4564-9140-39a34a20f483,2011-04-18T00:00:00Z
Q2338554,bce4eaa0-f93b-4e61-b29c-c69fa99d8abe,2022-12-01T00:00:00Z
Q2342114,128bb384-281a-45b9-b075-7794b7d9b987,2015-12-15T00:00:00Z
Q2342122,4338be63-339e-4435-b5e0-8f4c174df3a6,2019-01-15T00:00:00Z
Q2344033,9813a5ce-7ca4-44af-ab25-5fc15e7ac563,1827-06-04T00:00:00Z
Q2346833,2b703dee-b40a-4fb9-86e2-8579ba9ca02a,2006-05-07T00:00:00Z
Q23558750,253ed50b-33be-4385-b147-04a10a6febc1,2021-04-20T00:00:00Z
Q23561916,71471203-e066-477f-9cd8-84d9927bc4ea,2000-01-01T00:00:00Z
Q23564850,0d46c0d9-2e31-41d0-80e4-d2c7f218c052,1963-02-23T00:00:00Z
Q23566093,04127cbb-e6ad-4552-9607-053617ab3724,1989-03-07T00:00:00Z
Q23566392,39346024-c2b4-4d3f-b783-f4004b9c7d6f,1954-01-01T00:00:00Z
Q2361025,83f3d43e-27bb-4189-be48-0c9736bb256a,1473-11-12T00:00:00Z
Q2361056,5c2527fc-8a0d-41b6-90e9-fc9417118f4c,2017-10-14T00:00:00Z
Q2361056,fa087b25-7665-4c54-a472-f90411e34a0c,2017-10-14T00:00:00Z
Q23639671,775a5cd3-ae0b-48a0-a93d-26f76aab772d,1972-01-07T00:00:00Z
Q23654784,06ac7de2-9a7f-46ad-94dc-e88bba454744,1954-11-07T00:00:00Z
Q2368967,bba129f0-13b0-41d4-83ac-3d5b1c552048,2020-03-02T00:00:00Z
Q23708561,a8b975a8-412d-4ecf-aeee-3274cccd3378,1770-01-01T00:00:00Z
Q2371145,9fbe311b-f0fb-4f58-9e57-0b43c9a5efc3,2022-12-14T00:00:00Z
Q2373494,efea7108-cd9a-44cf-94b1-f0071bbcebea,2022-12-14T00:00:00Z
Q237740,e9db31f0-5d31-44a5-9094-8ce698b1f666,1758-10-14T00:00:00Z
Q237801,34d49504-db7c-43d8-b753-39b4b5443df0,2009-08-18T00:00:00Z
Q23836131,562ab98b-a870-4f68-84eb-32ba77e00bb2,1856-08-04T00:00:00Z
Q2386430,13217d4e-416d-4511-9886-47b66164c15b,2020-03-02T00:00:00Z
Q239469,1c758c4f-37be-4db8-b465-d3ebca394684,2012-04-10T00:00:00Z
Q2395617,dfad4302-980a-404b-aaf8-ece501cb9586,1979-10-06T00:00:00Z
Q24041,38c5b1a8-2e50-4648-a3f7-76c75de28a30,1996-05-12T00:00:00Z
Q241005,19511fc8-9262-4f69-9aa4-9e454d1dce2e,2021-04-24T00:00:00Z
Q241250,0d975858-e9bd-4c96-8e88-4c53ca7a5b46,1807-04-10T00:00:00Z
Q2416956,e18ed6b9-d3ae-41db-ad94-2b0a21ed5eff,1989-01-01T00:00:00Z
Q2416965,62ae9482-d590-4543-9e7a-da5ab0cd53e4,2023-07-03T00:00:00Z
Q2416996,225e3182-966b-4feb-81f2-1d9a077ef1f0,1990-07-21T00:00:00Z
Q2417293,62f66c4f-c023-44a0-a1f6-a4fa8458119a,1936-03-03T00:00:00Z
Q2417370,7f9dfff1-0d72-4a16-9f51-b9ca0724985f,1964-09-21T00:00:00Z
Q2417370,7f9dfff1-0d72-4a16-9f51-b9ca0724985f,1964-12-21T00:00:00Z
Q2418152,58ad35ec-f491-4c90-8e69-8d2868fac2a8,1979-07-31T00:00:00Z
Q2419676,d12477b8-f681-402b-a290-efe41336bb42,1979-04-07T00:00:00Z
Q2422763,978ccece-81c4-476a-a976-38d6463dca77,2015-09-14T00:00:00Z
Q2423650,18599b7d-9169-48bc-acf4-adc25d756d82,2017-10-13T00:00:00Z
Q24238764,0f492c42-e2a1-4ef5-b7fa-cd86858e883d,2018-09-23T00:00:00Z
Q2424055,57100ba5-849c-4351-8713-af687a89895a,2023-08-29T00:00:00Z
Q2424784,ac51f552-b194-488d-90ed-016bc7c680a7,2013-01-04T00:00:00Z
Q2425924,aeb1427c-dc10-41d2-8c71-b756f259c87f,2019-10-10T00:00:00Z
Q2427527,a95fdebc-5662-43cf-b348-bb7a9e7bf3a0,2006-10-05T00:00:00Z
Q24284300,2202d8fd-6fc2-4403-86fd-31765cf4317e,2016-06-01T00:00:00Z
Q2433813,27296ee4-9ae7-481e-becc-326df4b00222,2011-10-10T00:00:00Z
Q2435523,9fef96c1-2d48-4678-a2bd-f892dff5465c,2024-02-23T00:00:00Z
Q2436933,ff22877e-6edd-4947-aeef-7debb0abe369,2008-06-13T00:00:00Z
Q2437825,f26bfc1d-26ac-4af6-be09-14bc9691a710,2010-07-04T00:00:00Z
Q2437875,172ac627-6413-4869-9ae7-4f6b503ba247,2022-11-28T00:00:00Z
Q2437934,f2362ab9-822f-40c8-b38d-648d944549c9,2000-01-01T00:00:00Z
Q2437939,e0322a0d-8148-48f8-baf0-068751d5e85a,1786-10-09T00:00:00Z
Q2440921,c10ee44e-6de5-4572-bf9b-24d445107160,2023-07-28T00:00:00Z
Q2441810,b7295c25-a9f6-4ab3-bbcc-4da0f5cd33bb,1968-12-08T00:00:00Z
Q2450477,5fa45bbb-e47d-4100-b7ad-f989ea762f3d,1968-11-22T00:00:00Z
Q2450477,5fa45bbb-e47d-4100-b7ad-f989ea762f3d,1968-11-27T00:00:00Z
Q2450484,b4ec1523-def0-4f49-a076-6040539283a5,1997-10-10T00:00:00Z
Q2451829,399be05d-3d6b-4c31-a99b-da232dc625f5,1997-01-22T00:00:00Z
Q2456143,56a1af3f-69e4-4b95-a9af-4cbf09dec468,2004-06-24T00:00:00Z
Q246707,096dfffb-cc7f-490e-8ac4-140154a108c0,2017-09-27T00:00:00Z
Q2470719,96e82503-847b-45b0-90d4-250a05574893,1955-06-18T00:00:00Z
Q2472174,b3e17e34-0f68-4ada-a059-a842ff7fab25,1972-12-15T00:00:00Z
Q2473199,3f576038-0f0d-4a89-90b9-b1b5cb45dd7c,2001-10-23T00:00:00Z
Q2473295,f8651b48-41e3-402e-aecb-21fce70d6a72,2023-01-14T00:00:00Z
Q2475139,3bd5c0c6-3ba4-497e-be61-57cc17556535,2018-03-05T00:00:00Z
Q2476310,e53ccf69-1d83-4a8d-a99c-fe66c0011102,2013-07-01T00:00:00Z
Q2476660,297e77f8-fa04-4e8e-a968-0af0766016b8,2007-06-14T00:00:00Z
Q2477178,06d3ccc5-4055-4eb6-8956-5ae64b438cd5,2024-01-01T00:00:00Z
Q2477318,ac32fb7c-a89a-4f0d-8c15-6a9e403b8dad,2012-07-30T00:00:00Z
Q2492980,2c305133-2aa6-45dc-abc2-771b11d8b687,2004-01-04T00:00:00Z
Q2494,9d83aa0b-ce3c-4247-961b-66a9dbd02677,2022-12-31T00:00:00Z
Q249689,764dedd9-f552-407c-b027-fe6011740090,1614-01-01T00:00:00Z
Q2501528,85057cec-6544-43ef-9288-0b5bc06fed86,2016-10-25T00:00:00Z
Q2501741,6a999c3f-72f4-4e81-8006-be7d5c277414,2000-07-13T00:00:00Z
Q2501752,3dcabefc-c80e-4c24-9a6a-ca91354c4b0f,2016-05-04T00:00:00Z
Q2502759,6de99c39-948d-4dd0-a852-39757c2d79a4,2022-12-31T00:00:00Z
Q2503047,b721bda8-a8fc-4799-b29f-a0a2e0df31da,2003-09-03T00:00:00Z
Q2503708,1099bc4f-e3e1-4a36-b7bf-ee6df2811c26,2015-09-10T00:00:00Z
Q2503970,a11003c0-d101-4fd7-bfed-3280a203c293,2004-11-11T00:00:00Z
Q2504655,81fdf5ea-d037-493c-9792-aeb92c93fb25,2014-06-05T00:00:00Z
Q2504697,a13503ba-de52-4cd8-aae6-c986c5f2e721,2005-08-12T00:00:00Z
Q2508276,7bdd7e8c-979e-4184-9763-13dc1347e345,1658-01-01T00:00:00Z
Q2508276,7bdd7e8c-979e-4184-9763-13dc1347e345,1658-03-01T00:00:00Z
Q2508468,cc62282f-b856-4a71-a3f4-5fc30784ee4f,1925-01-01T00:00:00Z
Q2513276,13162a9a-be38-4cdc-80be-d5cd29c75d8a,2011-12-03T00:00:00Z
Q2513339,9e35cd98-fdc4-47cc-8b0a-921a54a94305,1986-03-16T00:00:00Z
Q2513363,b6cc7424-9097-44f5-bf68-f81358504709,1980-06-29T00:00:00Z
Q2516,38d388d7-8a32-4ac0-be9f-9f5bd6d39305,2015-11-10T00:00:00Z
Q2518,6fcb3bdc-58fd-4110-878e-648e599ac9a2,2017-06-16T00:00:00Z
Q2522113,97d6f7b0-64db-411f-a2d1-e89af5681b40,1967-11-30T00:00:00Z
Q252212,188e4233-59a1-42e8-b669-bac713dd905a,1998-12-28T00:00:00Z
Q2522195,88251da1-3835-4ca7-8eed-0bfea52810da,1928-06-28T00:00:00Z
Q2522224,29eac27f-2660-4806-b5b5-dbd457812b00,1996-12-06T00:00:00Z
Q2522632,b3db6816-98c5-4a64-9345-9c330143e669,2022-05-28T00:00:00Z
Q2526428,f188e23e-777d-4c88-8d2a-d33bd467fc17,2020-02-23T00:00:00Z
Q2528851,dc62c38e-6a4f-4093-b8a9-05d9f30316a5,2008-07-09T00:00:00Z
Q2528851,dc62c38e-6a4f-4093-b8a9-05d9f30316a5,2008-07-10T00:00:00Z
Q252919,28a81bc7-7f1f-4c95-9f41-6100453760ea,1673-05-13T00:00:00Z
Q2530980,ad6e2a28-9d42-4036-99ce-248da57b8b45,2022-07-16T00:00:00Z
Q2531118,e0feb031-d9d2-4aed-8e66-0dc0c92ad066,2015-09-20T00:00:00Z
Q2531386,da19252c-0059-46a8-ba04-e131a2ddac60,1980-12-30T00:00:00Z
Q2541412,e7f086e9-2c55-42d7-88bc-983047290453,1976-01-01T00:00:00Z
Q2541412,e7f086e9-2c55-42d7-88bc-983047290453,1976-12-09T00:00:00Z
Q2541658,3ec87112-9081-467b-8327-e18286f1b020,1998-10-17T00:00:00Z
Q2541980,c6010a73-4425-4092-b510-c335c8240ec1,2017-05-20T00:00:00Z
Q2543977,043f1dfd-46d1-4414-aea9-f71f71cd4156,1996-01-01T00:00:00Z
Q2544057,fb13086a-d9da-406e-9529-d421baafd901,1980-02-03T00:00:00Z
Q2544090,e02633a6-4990-4db1-af6d-db402d045ac6,2018-03-13T00:00:00Z
Q2544456,8ec9eac5-551c-4364-93fa-7923df829984,1966-07-09T00:00:00Z
Q2544670,18379eac-faf7-4854-86eb-ff7e8a25fb68,1991-01-01T00:00:00Z
Q2544694,2fa79d7c-24fc-42d4-bc9c-32ec999c909c,2019-11-06T00:00:00Z
Q2544768,e006e37c-0d97-49af-8ce2-cc30398666ab,2015-11-30T00:00:00Z
Q2544812,9c25541a-459b-4327-8d0a-d60f85492add,2006-03-07T00:00:00Z
Q2544833,6e176371-ee71-4564-b354-0cca08a74b24,1950-08-18T00:00:00Z
Q2544934,7de16dc6-c849-48d4-8101-d490ac08966f,1952-12-19T00:00:00Z
Q2545155,a254810e-ff5a-4ddb-8c32-a076fbcb3236,1977-05-09T00:00:00Z
Q2545690,38f5d522-76ed-496b-8e70-9c5cfd131f2e,1997-09-10T00:00:00Z
Q2546000,308ed7e3-fd5d-4658-8a55-1594df283bad,1975-01-01T00:00:00Z
Q2546073,2224093a-c4e4-49ac-91bf-83bf4eaddc8f,1970-05-24T00:00:00Z
Q2546440,136303fa-fee4-4121-a86b-916c15efe9f3,1981-09-23T00:00:00Z
Q2546469,a8622857-80d4-4289-80c8-f936e0cced0d,1984-08-22T00:00:00Z
Q2546790,9d444ab8-d7eb-46fb-8f68-31ecb93a632c,1961-03-24T00:00:00Z
Q2546912,fdcd63db-7780-45e6-80a5-5efee29529cf,1792-03-20T00:00:00Z
Q2546912,fdcd63db-7780-45e6-80a5-5efee29529cf,1793-03-27T00:00:00Z
Q2547427,14ffaff7-9c50-405f-896e-ebe48d7f75c1,1991-10-09T00:00:00Z
Q2547663,88108db0-a79a-4c76-b82d-bf29b1c4bf51,2017-10-28T00:00:00Z
Q2549380,b16adb84-43fd-44bd-bf0d-9b2af18f1fac,2024-02-01T00:00:00Z
Q2551,6aad8a1e-b695-4c84-9793-d0cff30c7218,2006-01-27T00:00:00Z
Q25571,a453cd20-0bd6-4498-9969-73101b15e7a8,2008-10-05T00:00:00Z
Q25591768,6aed3a9d-bcd3-46f2-966d-daf6fb229ab8,1998-06-05T00:00:00Z
Q2560854,9d4122e3-7f13-4104-9a71-487482ea6407,2009-06-17T00:00:00Z
Q2560983,0c2699c4-6f99-4f75-a73c-74499a85afa9,2000-07-30T00:00:00Z
Q2561133,735a85ce-99e8-4535-a9d3-1764a96f2746,1679-01-09T00:00:00Z
Q2561300,53101450-cc30-4f7a-a489-bc46394e50e5,1980-08-19T00:00:00Z
Q2561367,1f8a6dbc-b0dd-4dc8-b3b5-020fcd8ae384,2001-07-20T00:00:00Z
Q2562122,55b6a3f2-29c7-4475-9635-a88a773cff64,2023-05-22T00:00:00Z
Q2562320,9fdb08a8-7fd8-4988-b0d2-93421e66ae19,2009-05-08T00:00:00Z
Q2562324,c46d96e4-787c-4f70-adfa-53979ab50d84,2001-01-23T00:00:00Z
Q2562493,372f2d4e-c9c6-44e1-8fb5-c01060d9d6f8,1985-11-05T00:00:00Z
Q2562777,56edd9fa-0325-4920-b36e-9ac17f1cc1c0,1981-09-09T00:00:00Z
Q2562788,eaaece69-e5f9-44f9-afbf-6b362e421af0,1977-01-16T00:00:00Z
Q2567,785486ee-f4a4-4246-99db-b26272fc3573,2015-01-31T00:00:00Z
Q2569799,f4c6f5f9-a9b8-43b7-8743-38d5b058786a,2019-05-15T00:00:00Z
Q2571,afa126cb-a994-430b-8ae4-efbb410012a5,2016-08-24T00:00:00Z
Q2571680,ef4bc43a-0be8-4c60-b33c-76dc01ebf0c0,1934-06-30T00:00:00Z
Q2571810,2c174ca4-1351-4888-a4da-e391f151ff12,1972-08-08T00:00:00Z
Q2572483,aa390855-bfdf-4d15-ba8a-81d3a5b76c36,1989-04-16T00:00:00Z
Q2572736,3081f47b-5db4-4553-abb5-573c2a5579eb,1857-04-20T00:00:00Z
Q2572836,9df395d7-8032-45a3-b832-92276de5968f,1964-04-16T00:00:00Z
Q2573531,55d3caed-07c0-4e2e-9221-78b9e02970ef,2010-11-17T00:00:00Z
Q2573541,a5a8608a-a9f9-42de-b0d1-fa6680d2c736,1887-01-01T00:00:00Z
Q2573541,a5a8608a-a9f9-42de-b0d1-fa6680d2c736,1887-01-18T00:00:00Z
Q2574122,a8708404-11eb-482d-8711-7f35ff4ac688,1965-11-26T00:00:00Z
Q2574173,1b7d56df-2e6e-4837-a157-3cfc027517c2,2005-03-05T00:00:00Z
Q2574322,1d2ab6a1-9d85-4e09-b071-118caedc89da,1889-01-01T00:00:00Z
Q2574322,1d2ab6a1-9d85-4e09-b071-118caedc89da,1889-12-28T00:00:00Z
Q2574457,973e4af1-a542-4435-b8d8-7f11aee60008,1957-12-18T00:00:00Z
Q2574498,1f4db9a2-bedb-4fef-a853-1e52babd2169,1973-11-21T00:00:00Z
Q2574709,bee6b489-e7d6-48c7-869c-755ec8e7040a,1959-09-02T00:00:00Z
Q2575104,94d839c3-db63-4fc8-b354-49cc26cf9942,1992-07-01T00:00:00Z
Q2575294,f9af79c1-61f2-4dd9-b8cc-ec031452a258,1966-01-18T00:00:00Z
Q2575294,f9af79c1-61f2-4dd9-b8cc-ec031452a258,2001-02-22T00:00:00Z
Q2575604,d350c0d3-d111-421f-954f-46662c0b0c50,1980-05-14T00:00:00Z
Q2576386,2994be9d-f657-43a7-b431-7038207f5180,1994-10-18T00:00:00Z
Q2576502,ed4d6129-90ac-4f32-af8c-7a01a3641471,1993-02-09T00:00:00Z
Q2577205,96237dc1-fba3-471e-90eb-50461992a530,2018-07-27T00:00:00Z
Q2577438,515d30b2-7961-47a7-9f05-880cf63ccedf,1978-06-16T00:00:00Z
Q2577448,2f989598-18ce-4196-a2ce-fccd293789ad,1987-06-29T00:00:00Z
Q2577456,d1d69c43-7ec2-41c6-b9ed-2eb5c251dec2,1962-08-10T00:00:00Z
Q2577456,d1d69c43-7ec2-41c6-b9ed-2eb5c251dec2,1962-10-10T00:00:00Z
Q2577495,92830407-6af7-483a-91b0-6a665ffbe00c,1991-07-12T00:00:00Z
Q2581898,241b2919-f43c-48e2-a4e4-2382a62c4524,1946-08-28T00:00:00Z
Q2581996,1e894491-0cc1-45de-81c2-83d6cb56fe7f,1984-01-21T00:00:00Z
Q2582,ebc510a1-5548-4fd6-9900-f7d5c69f60b6,1972-04-06T00:00:00Z
Q2582195,0a2c86ca-1768-41fc-bc0d-819a1b05159e,1965-08-14T00:00:00Z
Q2584169,a1d4530b-5fdb-4983-b39e-dc8a7ccf1d30,2010-11-25T00:00:00Z
Q25860023,f85e83c8-fa88-48f0-83f5-13f95e85acd9,2019-12-09T00:00:00Z
Q2588458,dd5c86dc-ed37-4ff2-9fc3-317e41cd0626,2023-05-18T00:00:00Z
Q2588645,f8bd5fc5-9600-4769-80bc-b79625735d7b,2013-01-24T00:00:00Z
Q2588668,94e11033-be08-4cb2-9c17-bc2dbbf088b2,1986-05-10T00:00:00Z
Q2588840,d65318f6-933e-4762-9e33-62dfd47007f7,1960-01-27T00:00:00Z
Q2589305,b3764786-2663-42c4-95d1-b4f6f73f318b,2021-01-01T00:00:00Z
Q2589305,b3764786-2663-42c4-95d1-b4f6f73f318b,2021-03-12T00:00:00Z
Q2589406,364a49a9-b4ef-4909-bc5a-2db356e6160b,1553-03-07T00:00:00Z
Q2589537,9f42f07a-cc33-4d0e-98ef-88c8053aa4d5,2023-09-18T00:00:00Z
Q2589911,d0d717b5-5816-4871-9f49-12090d6c999e,2013-04-08T00:00:00Z
Q2589992,2ab4f3ba-1287-44d3-a2cc-d6c703eda43e,2022-07-20T00:00:00Z
Q2590105,d5fc376d-8654-4ede-b5c5-f510adf0c39a,2017-04-04T00:00:00Z
Q2590539,87d559ad-2fe9-4225-aa19-4ba8f2a8d46c,2020-03-24T00:00:00Z
Q2590629,66395bb1-310f-47d1-bb94-bdf692d9ac47,2017-09-14T00:00:00Z
Q2590629,f6ec1c98-d934-496d-ac8e-6f65ed8cfbd0,2017-09-14T00:00:00Z
Q2590684,15f1ec45-dfc1-4de6-8d37-5f25abf4a43c,2018-07-01T00:00:00Z
Q2590897,cf6000da-66fc-4ea5-8ef1-f1c100c63a12,2023-01-04T00:00:00Z
Q2590961,c2e35ffd-2c1d-42bc-8635-b883c61dc174,2012-03-24T00:00:00Z
Q2590974,3227eb47-472e-464e-ba99-14fcaea63d9a,2004-05-22T00:00:00Z
Q2590978,4a0b2525-a876-4137-a630-5553bc6f8c11,1978-08-24T00:00:00Z
Q2591117,9b9d5a07-f288-49f7-a73e-7e8f7ee4959d,2015-04-26T00:00:00Z
Q2591163,703161c5-930b-4a13-bb7c-e3f658a60d8f,1985-11-16T00:00:00Z
Q2591209,990012a4-07b6-467f-95b1-71cf7bd13433,2018-11-12T00:00:00Z
Q2591457,973201b8-24e0-42ea-97c4-6d462b22974f,2011-03-18T00:00:00Z
Q2591508,7d03eee6-60c1-4c32-bb5c-2c62e2b4f0d7,2015-12-11T00:00:00Z
Q2591585,7b74828c-4c22-4f71-a32e-7acfd7adaaba,1999-03-30T00:00:00Z
Q2592005,f9eaeb78-486b-4e09-94ab-bd5107235182,2019-03-20T00:00:00Z
Q2592039,2afe9171-28b4-4d5a-b223-62911d9f9566,2019-06-05T00:00:00Z
Q2592063,d6dbdb17-f72c-4635-961f-44481391d8f3,2023-08-19T00:00:00Z
Q2592151,89c5f612-1422-41a0-b6a7-42665ae61fc1,1998-05-30T00:00:00Z
Q25973,86fb8e43-641f-410a-83cf-626945ffc80e,1962-08-09T00:00:00Z
Q2601,ac2c395a-3279-4944-b079-df6a04888700,2011-10-17T00:00:00Z
Q2601035,acdc5fb2-4741-46c0-9f56-c60bb9677b2a,1935-08-28T00:00:00Z
Q2604208,be083a20-5ba2-4a3a-80d8-15f9834c0c1a,1996-12-21T00:00:00Z
Q2605041,43828e29-c6be-446d-a567-fdbd1952463e,2001-11-12T00:00:00Z
