q_value,value1,value2
Q1747594,c5a05cda-2f00-4566-9e1d-7b366fcdbfff,2000-01-01T00:00:00Z
Q174781,a8cd529e-5275-4824-bb71-5e2d45076a1e,2000-01-01T00:00:00Z
Q174933,697e7111-5630-4c77-83f3-39821bacc61a,1974-01-01T00:00:00Z
Q1749749,388abb52-946e-4745-a475-f5f031e2ceb4,1996-01-01T00:00:00Z
Q1753013,fe179f28-3cab-4337-9575-c13f8d077b13,1978-01-01T00:00:00Z
Q1753348,13176bb9-9a3a-48ae-b05d-75a0bb668d01,1987-01-01T00:00:00Z
Q1753527,3ff99b4e-3824-40d4-8acb-0147c6eae948,1973-01-01T00:00:00Z
Q1753688,c147b96e-3428-4604-9b6c-d931f980f684,1998-01-01T00:00:00Z
Q1754009,696d8523-39a0-44e2-9add-afaa183a2f46,1994-01-01T00:00:00Z
Q1754027,91436354-22e4-4c16-be69-4c9561946d5b,1976-01-01T00:00:00Z
Q1754136,60ef8ddb-7676-4056-a357-9a8c228d03a6,1983-01-01T00:00:00Z
Q1755731,8d07f60f-b9f4-46c0-9c27-31de0fb9b671,1981-01-01T00:00:00Z
Q17560577,0658adf9-a397-4600-b3ab-5be1c4994cd5,2011-01-01T00:00:00Z
Q1756872,42e71617-b799-4cf2-836d-438e1d22b760,2014-01-01T00:00:00Z
Q1756983,30e0c009-8dbf-4cee-9e02-ccd84d1b455c,1998-01-01T00:00:00Z
Q1757677,eec43ebc-815a-4105-b1cb-205b8f57b4fa,1988-01-01T00:00:00Z
Q1758107,781435a6-5c6c-4a21-871f-facdb9e60a44,1983-01-01T00:00:00Z
Q1758439,5421d203-e6c8-4ecd-9997-a46cc8742e86,1968-01-01T00:00:00Z
Q1759211,2ecbd923-9daf-4f18-9250-e482ccec4c28,1999-01-01T00:00:00Z
Q1759222,07f60268-1fe1-457b-8586-e6b2504076ff,1981-01-01T00:00:00Z
Q1759882,0115c9c4-6256-4d83-8b48-4a44bb7574be,1966-01-01T00:00:00Z
Q1760836,0b14d832-21e1-498e-b3f0-a0018ee1472d,1965-01-01T00:00:00Z
Q1761282,26860648-1c93-4849-bc52-a8541ec88219,1996-01-01T00:00:00Z
Q1762436,8e05a404-3f8d-4b0a-9fc2-b7ab821b75f0,2004-01-01T00:00:00Z
Q17639027,cd89451d-0afb-45c6-8db4-90fefc66a07d,1988-01-01T00:00:00Z
Q176457,d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8,1969-01-01T00:00:00Z
Q1768436,d2266a12-b654-4c59-8d55-2e113537eae9,2004-01-01T00:00:00Z
Q176972,b1702b3d-36e7-4a77-b37a-72327ca49a57,1992-01-01T00:00:00Z
Q1770821,ac15879e-ba97-4320-a9cf-a835cf67f093,1975-01-01T00:00:00Z
Q1775665,0d82f0cd-107a-403f-a726-ac7287cbea65,1996-01-01T00:00:00Z
Q1777045,3b1c66fb-98ad-417f-b01e-49baf37f06a3,1996-01-01T00:00:00Z
Q1778436,1b5189d8-28fd-4c97-a04a-37c49b1ccfa6,1988-01-01T00:00:00Z
Q1778819,5b837ed3-7a44-4ffe-8490-ff4ce0590ada,1992-01-01T00:00:00Z
Q1778916,b99cfaf6-c14f-4a24-a231-ef1038df8c00,1986-01-01T00:00:00Z
Q1778916,d85e95a3-07c7-4c04-a411-234290615113,1986-01-01T00:00:00Z
Q1779387,663d6cd0-b275-41a4-a581-4bb3cb878eb9,1977-01-01T00:00:00Z
Q1780080,9383e49d-ce9f-455b-9de2-386534ce4012,1982-01-01T00:00:00Z
Q1781317,e598d30e-4ce1-402e-94a7-6f44779da6b7,1976-01-01T00:00:00Z
Q1785010,d1a6896c-f045-418c-8106-56cfc72c8d79,2007-01-01T00:00:00Z
Q1785777,97fc5a1d-f2f3-4aa5-ab5c-309c921d3810,1980-01-01T00:00:00Z
Q1789046,8e538a69-fc3b-43e1-9a6b-801ea56d6d48,1976-01-01T00:00:00Z
Q1789260,812dca85-2b55-4015-a92e-1182251bc621,1976-01-01T00:00:00Z
Q1793213,f620751f-f6bf-4f66-a8a4-1c3a178e58af,1973-01-01T00:00:00Z
Q1798055,e6d0179f-b899-4563-b6c6-88715aaae0b8,1988-01-01T00:00:00Z
Q1798554,75d4f194-969c-4538-b789-742f3eb3d02c,1977-01-01T00:00:00Z
Q17986587,81e8bca7-1827-4257-88e9-1ba8001f1396,2014-01-01T00:00:00Z
Q1800696,571a3166-8676-4e5d-b432-876aa98ea760,1993-01-01T00:00:00Z
Q18028762,abd6210b-f46f-4b12-a731-717ac381f85b,1982-01-01T00:00:00Z
Q180582,0688add2-c282-4ee2-ba61-223ffdb3c201,1978-01-01T00:00:00Z
Q1805889,c65492b4-28af-4d63-b9f5-1db325fd5976,1976-01-01T00:00:00Z
Q1806972,e36d9cdb-cc22-4df0-8af6-43a1c6ffe781,1983-01-01T00:00:00Z
Q1807608,89abed31-3a93-407e-a4a3-a94e193488cd,1993-01-01T00:00:00Z
Q1807651,62cfba2f-d6da-4c93-a2e2-a7922fe47d1b,1999-01-01T00:00:00Z
Q180976,968f61f8-c6e1-400a-95cb-114c9d67dd8e,1986-01-01T00:00:00Z
Q1811037,917bc621-ad02-477d-9308-a0304c5f9727,2006-01-01T00:00:00Z
Q181241,ea99eec5-bd72-4b4f-86e4-54c5a34f7e10,2007-01-01T00:00:00Z
Q1812612,a39b2077-8acb-456e-b3bf-d78db9a0b2e2,1967-01-01T00:00:00Z
Q1814408,89618a45-ff4a-4e5f-942e-3ef93c8c555c,1979-01-01T00:00:00Z
Q18145757,de016c9b-2c23-483e-b70f-8d9c9d94f81f,2010-01-01T00:00:00Z
Q18151740,b328de0e-ee48-4d74-9d36-7c7ee16ffc69,2012-01-01T00:00:00Z
Q18159648,99adb6a9-f79b-4502-9141-536150f25f28,1997-01-01T00:00:00Z
Q18159768,a7105352-d3f4-446f-a613-cbb42f374f86,2013-01-01T00:00:00Z
Q18160165,e01b453e-2720-40ea-96ae-14ddea1fd554,2014-01-01T00:00:00Z
Q18160194,e7981b51-24e6-4452-9e27-b7008df6ecbd,2013-01-01T00:00:00Z
Q18160976,a2acc649-e0f0-4cdb-b85e-3623bcab97a7,2013-01-01T00:00:00Z
Q18161929,2b525540-612d-4a8a-aa9d-8fd45999c94f,2011-01-01T00:00:00Z
Q18162565,fad33b2f-f11a-48ca-b3ad-2e01a574f0ba,2011-01-01T00:00:00Z
Q18162567,63721e2a-a24c-4498-941e-fb0f1e1c9a7b,1981-01-01T00:00:00Z
Q18162708,e9a7c1b9-dcb6-4cf5-b200-f9630ac68ec7,1991-01-01T00:00:00Z
Q18169354,1bf2df35-e167-46e8-aa5e-5e768931cd3b,2012-01-01T00:00:00Z
Q18178797,8f5abd1e-22cd-4552-b986-6d3476442381,1958-01-01T00:00:00Z
Q1818125,7688c355-5c6c-4ce3-be30-3e5137fd21be,1983-01-01T00:00:00Z
Q18205206,652adda1-a4f6-4ea7-b1b9-c5e368b5062e,1978-01-01T00:00:00Z
Q18211565,57361717-e16e-4ce1-b836-cf0e3884e48f,2003-01-01T00:00:00Z
Q1823053,02db9e84-a750-4d22-b5b1-c769e698dc6c,2001-01-01T00:00:00Z
Q1826595,af83701b-fc5b-4735-be16-804227daccbe,2009-01-01T00:00:00Z
Q1827964,778b9fdc-30a6-42ec-a6dd-24686896fabe,1984-01-01T00:00:00Z
Q182815,bc91f8af-a6e5-46f3-b239-b5b1c390e535,1983-01-01T00:00:00Z
Q18346122,955bde59-038c-496d-9e18-e1f5d89af156,2007-01-01T00:00:00Z
Q18348412,7c0857da-9526-41d6-9988-6b36cdd56e60,1969-01-01T00:00:00Z
Q18353442,b2a23530-5948-4bd0-8382-92a657565bcd,2010-01-01T00:00:00Z
Q18356577,54d75345-b6ef-443c-a765-d8fbff2fd9ad,2014-01-01T00:00:00Z
Q18360475,2e9c6ceb-8ce3-49ff-a32e-58bfdaaa0406,2006-01-01T00:00:00Z
Q18410806,9b93e138-6185-46a6-ae0d-d2ee7478881a,2010-01-01T00:00:00Z
Q1842394,398f2c62-ef2a-48a7-a968-1e6617db90af,1974-01-01T00:00:00Z
Q184386,c1d4f2ba-cf39-460c-9528-6b827d3417a1,1968-01-01T00:00:00Z
Q1849852,afe5e238-d248-4da4-87b7-e70dfab787f6,2002-01-01T00:00:00Z
Q1850284,c17d3b64-57f1-4e28-8a85-2c02bfc0bc05,2004-01-01T00:00:00Z
Q1851936,4150ecb6-ec16-474e-8273-d4bdf577e931,1974-01-01T00:00:00Z
Q1856023,e1194e66-e4f0-4351-9d26-ac95df530d0c,2006-01-01T00:00:00Z
Q1858597,be51870d-2bdc-4586-b55a-d18d21e301c3,1980-01-01T00:00:00Z
Q1860033,04ef7efd-f54e-49b2-a367-bc4ed6c172f0,2011-01-01T00:00:00Z
Q1860769,ff3e88b3-7354-4f30-967c-1a61ebc8c642,1984-01-01T00:00:00Z
Q18608591,9f23b7c3-baa6-4e38-b1a9-5c38359ad982,2010-01-01T00:00:00Z
Q18609272,8166ce05-f8d5-492e-a8ce-ce6451feb6d8,2012-01-01T00:00:00Z
Q1866501,bea56959-dac0-4a4c-810f-e6ed9cf6b343,2002-01-01T00:00:00Z
Q1866528,340758ac-4df8-4986-b605-8016f58c1f7f,1985-12-20T00:00:00Z
Q1869069,1d86ebce-8cef-40c0-bf4b-f5d53a7c511d,1975-01-01T00:00:00Z
Q1869183,930c86d4-1ed0-4ec0-bcf1-fea7fb7e091a,1988-01-01T00:00:00Z
Q1869745,ee76cc4e-bd9b-4d59-9b64-46e7ebbf3565,1984-01-01T00:00:00Z
Q18712447,c649f061-c881-4cdb-9812-736b4f04b4b8,2011-01-01T00:00:00Z
Q18712517,8831f8de-1056-44dd-833a-1330a50d4e97,2013-01-01T00:00:00Z
Q18720452,b3966591-83f5-4d2d-977f-a707cf68468f,1978-01-01T00:00:00Z
Q1882185,f6f69dba-4c49-4f1b-a6bc-678c1154f32d,1990-01-01T00:00:00Z
Q1884353,200e86d3-707e-4e55-94bd-20b0301df327,2007-01-01T00:00:00Z
Q18852,ef6e2e49-aa93-41bd-89b0-8c7d2f260a83,1997-01-01T00:00:00Z
Q1887116,a5803230-a66d-4067-a59d-d75d03d868b1,2003-01-01T00:00:00Z
Q188713,17b53d9f-5c63-4a09-a593-dde4608e0db9,1964-01-01T00:00:00Z
Q1888034,d629843e-d2b9-4665-a203-19f9c7f811ef,1994-01-01T00:00:00Z
Q1888500,41c95cc9-2b28-4280-88b8-2efe79915070,2004-01-01T00:00:00Z
Q1889287,60ec2ff0-d58a-4319-9d8a-2142ad5bf48a,1976-01-01T00:00:00Z
Q1890473,b1355867-16a1-4863-ae3b-6a8be122eaaa,1969-01-01T00:00:00Z
Q1892988,db6899d8-c55f-4d79-9d0b-a6fe3a83792a,1964-01-01T00:00:00Z
Q1893668,c860af48-e9c1-49cd-b441-8d18e9f522f2,2001-01-01T00:00:00Z
Q189965,5dedf5cf-a598-4408-9556-3bf3f149f3ba,1978-01-01T00:00:00Z
Q189991,e21857d5-3256-4547-afb3-4b6ded592596,1998-01-01T00:00:00Z
Q191352,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,1991-01-01T00:00:00Z
Q1915493,eef3615e-d504-4402-b4ee-87238dc0dd1c,1992-01-01T00:00:00Z
Q1919683,29849349-5c29-4f9e-8ce7-5be830054649,1950-01-01T00:00:00Z
Q1922017,b9f422b1-9f89-4b09-b083-6909f7b75a99,1965-01-01T00:00:00Z
Q192308,90218af4-4d58-4821-8d41-2ee295ebbe21,2000-01-01T00:00:00Z
Q1926913,83e9c775-84ea-4cf6-abdf-b9ffa8c3d060,1971-01-01T00:00:00Z
Q192725,191de76f-a224-445d-b041-54df16d65bf7,1963-01-01T00:00:00Z
Q192861,d2ad8774-9173-4970-8427-06b04df201c1,1979-01-01T00:00:00Z
Q1930798,ac18f936-0086-4bd1-a8ea-629e2c35a906,1979-01-01T00:00:00Z
Q1932170,4c4fd9c7-88b6-4048-8a38-dbd6f60974be,1982-01-01T00:00:00Z
Q1933496,5ecee847-839a-4b9e-aae1-0e3b5dcea2ea,1987-01-01T00:00:00Z
Q1934461,49fc3118-6bee-4e93-a089-be3d66450eeb,1977-01-01T00:00:00Z
Q193697,dfa715ac-b536-44df-af43-570d3ea3edec,1998-01-01T00:00:00Z
Q19370850,5e284bdc-3774-41dc-b5e2-b125d0349acf,2013-01-01T00:00:00Z
Q194227,d5f54887-117b-42a1-9aee-8780b84ebaba,2010-01-01T00:00:00Z
Q1943982,21bb4dc1-f5dd-406a-9983-f09f10ae4980,1995-01-01T00:00:00Z
Q1948294,8e4cde77-0057-4cba-8ebb-906db97034a7,2003-01-01T00:00:00Z
Q1949637,17058fed-f37e-4a3f-902f-062004040e5d,1991-01-01T00:00:00Z
Q1952992,b25eebb4-a6dd-49de-82db-4fda6d1be02a,1993-01-01T00:00:00Z
Q195347,41017040-85d2-4b7e-8406-b028200694e2,1972-01-01T00:00:00Z
Q1956918,0f8bd5a7-c915-4e00-a035-fe3969e9a9b1,2004-01-01T00:00:00Z
Q19585768,cd0c0611-5339-43c9-ac02-6b1dd4885ce7,2012-01-01T00:00:00Z
Q19587223,b2e4e43f-5b30-44ba-a074-8abcd624c3f2,1972-01-01T00:00:00Z
Q1959629,17adce06-a815-4c5b-9be7-e6b184f92ee4,1990-01-01T00:00:00Z
Q1959629,17adce06-a815-4c5b-9be7-e6b184f92ee4,1995-01-01T00:00:00Z
Q1960373,8321207f-3e9b-49bf-b0e7-90762236cc9f,2007-01-01T00:00:00Z
Q19604547,e33c7d5a-7ad8-4ac8-a685-12e1a4e1d9c1,2012-01-01T00:00:00Z
Q1963419,38f39700-c505-41f1-bd4f-35cf1d6d3c2f,1978-01-01T00:00:00Z
Q19654688,9bf53ccf-fa6c-4b33-857f-96a3d0117f2f,2012-01-01T00:00:00Z
Q1967686,793b9a49-a911-4ea0-85d9-78cd8657446a,1967-01-01T00:00:00Z
Q1967950,ac200a8a-fbb0-4b0d-a592-5077feb4efb5,2002-01-01T00:00:00Z
Q1968986,9295f2ab-32d5-4f05-8c5d-44daa34e81fa,1981-01-01T00:00:00Z
Q1970359,8f404874-8a84-4563-94ba-dbf70a18616f,1970-01-01T00:00:00Z
Q1970440,13453b40-1d9c-4281-b73f-b7c1b45c7ebd,1981-01-01T00:00:00Z
Q1971039,a558ed3c-ab7d-49b8-a52d-14071b95fa4f,2000-01-01T00:00:00Z
Q1971254,1dba1ce0-6197-4926-9737-6bc362dc0c00,1987-01-01T00:00:00Z
Q1971690,8002d7ee-2a0e-4ea8-8984-3c69a81a4b7e,1978-01-01T00:00:00Z
Q1972052,445f9517-6aea-41b1-a565-5d23b013e122,1962-01-01T00:00:00Z
Q1973228,1ba601a0-3401-4b28-8ddd-9af8203661e8,1989-01-01T00:00:00Z
Q197619,6aa2f961-2400-4710-b7da-a72deb88affa,1978-01-01T00:00:00Z
Q1979711,a60aa668-a3dc-4f18-8b3c-085fcff19078,1963-01-01T00:00:00Z
Q1982673,69fed181-c722-4a35-a2f3-852088e99bcc,1974-01-01T00:00:00Z
Q1982673,93f5fa30-dae4-41bb-9581-93e7947404c9,1974-01-01T00:00:00Z
Q1982683,eba5d39f-8cb7-4d54-871d-297e5d7f1aad,1998-01-01T00:00:00Z
Q1982802,b5181aee-8294-4328-b67c-635300aa766b,1977-01-01T00:00:00Z
Q198472,9f59b066-05ef-405d-8a77-63d435a750b5,2002-01-01T00:00:00Z
Q1984800,a9ed06e3-eff7-4aa7-af5a-a5ba2c78387d,1982-01-01T00:00:00Z
Q1986332,294d1aa4-9fd9-4158-b6a2-ab5756953390,1974-01-01T00:00:00Z
Q19872725,8553f660-6f4d-4917-87f3-6ce1a04cb53d,2005-01-01T00:00:00Z
Q19873896,253f3b49-d1db-4594-98b8-f7d6d687005a,2013-01-01T00:00:00Z
Q19874002,86f127d7-67c0-4860-a9da-33fc70cb26d0,2008-01-01T00:00:00Z
Q19874155,ce5662ec-63b2-4693-8bbc-1e9c373b6ecd,2012-01-01T00:00:00Z
Q19875033,9a47d636-51c7-4a23-bf76-5c9d033c2b8c,2012-01-01T00:00:00Z
Q19881622,85fbbea1-084a-465f-b7e5-de879b436331,2012-01-01T00:00:00Z
Q1990246,2393ebdb-c80f-4439-8ddb-9e2f96caaabc,1996-01-01T00:00:00Z
Q1993229,1ea2c08f-323c-4207-9af1-e2fb8588f08e,1997-01-01T00:00:00Z
Q1994472,fb03e148-31c1-498c-bdf5-7e16750bad68,1986-01-01T00:00:00Z
Q19946086,2768b795-f8d5-49ed-a32e-5b8439245aaa,2009-01-01T00:00:00Z
Q19963426,2fd8760a-cf13-4851-b21b-0ec89cdb2a1a,1974-01-01T00:00:00Z
Q19963428,f8b66536-ce76-4c87-b506-d1643e3208f3,1976-10-01T00:00:00Z
Q200002,88d1360a-bc2d-47df-90d1-d2de285560aa,2008-01-01T00:00:00Z
Q2000167,84ddbf0a-5cfb-4920-9875-ba7500352af3,1978-01-01T00:00:00Z
Q2001096,6e6c2ffc-2a12-470b-8675-49d68edd7ba9,1978-01-01T00:00:00Z
Q20013249,07876ad1-652e-42fc-9c04-a904305c1173,2013-01-01T00:00:00Z
Q2002188,d0f7f125-5403-4f2e-b7b7-2ba8ef43836e,1983-01-01T00:00:00Z
Q20058092,f0dfec07-dc8e-4ede-90ba-5dac6fc5716e,1994-01-01T00:00:00Z
Q2005871,fe8ab7ee-c664-4d44-aec1-5b58ae937a5c,1989-01-01T00:00:00Z
Q2006876,9a407ae8-afbb-4a3a-abb1-1fab4b3c26af,1984-01-01T00:00:00Z
Q2011566,8186c351-d88b-4bb4-9d6a-3a90ed3f1f4c,2003-01-01T00:00:00Z
Q20127907,a91ef376-70f4-4a1c-84cc-0ba96c4dae15,2009-01-01T00:00:00Z
Q20128142,62bab6a2-79b2-49b1-bd11-c6ede95247ff,2011-01-01T00:00:00Z
Q20128187,05f90457-299f-4492-a4b4-967851b1db3f,1963-01-01T00:00:00Z
Q201568,20278bbd-271a-4a1c-b6fd-43a13d43203d,1977-01-01T00:00:00Z
Q2019953,39e82ca1-733e-4203-a00f-c6a70a371625,1994-01-01T00:00:00Z
Q202041,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,1992-01-01T00:00:00Z
Q2030370,47c8a452-4efb-45b4-a0d3-df506dbe42b2,1980-01-01T00:00:00Z
Q2030873,cb1f212a-a876-4e66-8e5d-7345f7262eac,1997-01-01T00:00:00Z
Q2030972,b304dc15-a567-47f7-9db0-8e9a1aeeba1e,1972-01-01T00:00:00Z
Q2032426,6648391e-7890-4f6c-b939-976f215195d3,1994-01-01T00:00:00Z
Q2033728,9cbd023e-8f92-4af1-9f77-bc6fdda45b37,1969-01-01T00:00:00Z
Q2034396,682c5c82-7922-4481-8087-1f3bfaabef72,1985-01-01T00:00:00Z
Q2036827,6de1f94d-3d2e-40dd-a5e7-3170332a6a93,1991-01-01T00:00:00Z
Q2036876,aca2f168-fec7-459e-a91e-3f5cd504189b,2001-01-01T00:00:00Z
Q2037805,90ae37a5-a693-4f81-893a-ca07ed365bdf,1983-01-01T00:00:00Z
Q2047039,0354577c-db73-4e2b-9564-fe0eb3fbe397,1982-01-01T00:00:00Z
Q204934,d5c437bc-59be-4e43-9fa6-928fc2e9961b,1996-01-01T00:00:00Z
Q205054,860dbfcc-85d8-43b1-897f-ec762855692a,1976-01-01T00:00:00Z
Q205356,2fe8f530-861d-40ff-ac74-51f7e2701965,1962-01-01T00:00:00Z
Q205473,a0b2f210-cd3a-453d-937d-e4f2658d17c7,2002-01-01T00:00:00Z
Q2061937,092b9bb2-c774-4b95-8251-d5cd337a536e,2002-01-01T00:00:00Z
Q20656628,89f1d64f-5e87-47ae-bdef-da2a4c34930d,1984-01-01T00:00:00Z
Q20666419,d22c5913-b711-400e-ac75-8ec79c00bd0e,2012-01-01T00:00:00Z
Q20666599,d1036a53-56f4-43f5-aeae-78c77b23c390,2010-01-01T00:00:00Z
Q2067142,8a723345-c62c-45ec-a45e-c1007f2981b4,1994-01-01T00:00:00Z
Q2067701,eae38719-96b6-4aa5-8303-5bb08f953c86,2004-01-01T00:00:00Z
Q20684144,2fa4b0cd-a599-40ee-a49f-b407731c35ba,1998-01-01T00:00:00Z
Q20684359,135f590e-a1e7-4887-8fee-36a14bf7dbd3,2007-01-01T00:00:00Z
Q20687341,7732bf8d-439b-4039-b6f1-c0eb24fc6943,2012-01-01T00:00:00Z
Q20687355,cdace45f-6ff1-4f42-bc92-ae0eacb8563f,2006-01-01T00:00:00Z
Q20687447,d1c2f627-8868-4b65-9e16-168e0f7631a8,1985-01-01T00:00:00Z
Q2069239,1584532a-62ed-4cbe-ad95-6def0af7df35,1987-01-01T00:00:00Z
Q2073416,89d49778-3978-467d-ac53-860e1bf18a63,2004-01-01T00:00:00Z
Q207706,b4d32cff-f19e-455f-86c4-f347d824ca61,1980-01-01T00:00:00Z
Q208392,6fda00c2-449a-4bf4-838f-038d41a07c73,1998-01-01T00:00:00Z
Q2087679,2f33ba40-8684-49c9-b5bc-17e32d608369,1980-01-01T00:00:00Z
Q2087679,8f7d1039-851e-466f-8e58-5f79ccdb5dce,1980-01-01T00:00:00Z
Q2087679,d72c9ab4-0b73-44e3-8601-c4da02a43b25,1980-01-01T00:00:00Z
Q2088992,2ff146a9-b42e-44af-ac35-315a0a520c8e,1974-01-01T00:00:00Z
Q208989,3eff5a3a-b011-4da3-81fe-bc8d4a11b28c,2001-01-01T00:00:00Z
Q2091741,7fe89241-cae4-4910-877c-c6213dd1ac35,1970-01-01T00:00:00Z
Q2093178,5d400869-0471-42ee-afda-3addd73d0418,1983-01-01T00:00:00Z
Q2093579,6ba50c3f-a167-4d2a-9dec-5127edba2584,2009-01-01T00:00:00Z
Q2094985,2475accd-9a8b-4160-b7d4-2cf7bdfec236,1998-01-01T00:00:00Z
Q2095272,5d341431-7002-4dcf-9da8-1d25f5bd0ed7,2002-01-01T00:00:00Z
Q2095290,5ef86134-499f-4ee1-9385-68bd55fb7ae4,1967-01-01T00:00:00Z
Q2095846,39f29007-18db-4271-9438-9d0de9fc7e30,1969-01-01T00:00:00Z
Q2095846,41951e9c-3e93-4f35-bbd7-7d73bc011564,1969-01-01T00:00:00Z
Q2095859,026ecad5-9578-401a-b3c8-d49029afc162,1965-01-01T00:00:00Z
Q20979164,aed465c0-5cbf-4390-9c94-bc06668373bd,2003-01-01T00:00:00Z
Q2098678,bed3d158-e79a-408c-addf-ec640f060288,2004-01-01T00:00:00Z
Q2099704,d241e9a0-d75d-4d02-b5a4-8affb41a0817,1973-01-01T00:00:00Z
Q21008079,61314ff2-7b52-4296-a0b8-af61dc08bdd1,2008-01-01T00:00:00Z
Q21040754,feb42ad7-e6a7-47c6-874a-57ad2ab6251d,1981-01-01T00:00:00Z
Q2104230,f494bbe2-2dfd-4704-8a37-7642cfa2d2bb,1978-01-01T00:00:00Z
Q2105120,fb5d85d1-558e-409e-a69d-84d59a8b0b8e,1980-01-01T00:00:00Z
Q21061463,11646f17-b4e7-49a9-a843-b1c640a56054,2007-01-01T00:00:00Z
Q2111939,01e40be9-5184-43e4-83ed-d55f90a5585d,1968-01-01T00:00:00Z
Q2112980,5a2dd641-6472-49be-8adf-e733c08dfe49,1999-01-01T00:00:00Z
Q2112980,ea8a69a8-b045-4973-ad83-42d88f845605,1999-01-01T00:00:00Z
Q2113011,20f67bb2-77a0-4ffe-bcf9-fd7dc30a1f9d,1963-01-01T00:00:00Z
Q2114486,08af43c6-2b3f-499b-bc17-b9f99e196cf8,2005-01-01T00:00:00Z
Q2115414,48ea491f-6ce7-4ee1-8b6f-3f5271904dc6,2009-01-01T00:00:00Z
Q2115954,14c5a3a3-f5ed-4978-99af-486010e3a007,1982-01-01T00:00:00Z
Q211768,f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,2004-01-01T00:00:00Z
Q211965,774666d2-2064-4d6c-856c-f8cda0aaf9f0,1964-01-01T00:00:00Z
Q2123540,435f061f-a1bd-42ab-8a3e-74604808b888,2001-01-01T00:00:00Z
Q2126301,ad5835ba-8186-4855-8c11-4d50e1922003,1977-01-01T00:00:00Z
Q21336547,f2932e45-a769-4072-970f-a20db9dc38d9,1996-01-01T00:00:00Z
Q2134487,0c22d086-6d1e-407f-8da9-6b0eedd8e5a5,1987-01-01T00:00:00Z
Q2135890,38c947d8-0fe3-40a9-a116-60d9189cfe23,1979-01-01T00:00:00Z
Q2137261,5be5101f-c19e-4b7b-bae4-1fa6e419ad25,2004-01-01T00:00:00Z
Q213923,169c4c28-858e-497b-81a4-8bc15e0026ea,1987-01-01T00:00:00Z
Q2139991,78b8347b-a1e2-4e36-a917-92d632a62c18,1994-01-01T00:00:00Z
Q214350,82b304c0-7da4-45d3-896a-0767c7ae1141,1997-01-01T00:00:00Z
Q214486,44119570-4d53-46e7-a447-bd18608c28d8,1967-01-01T00:00:00Z
Q2146848,e472c434-9eb9-41d3-b493-0d2f115faed2,2005-01-01T00:00:00Z
Q21475095,ca35cfb0-ca3f-4474-9b5d-949b3b5718b4,2015-01-01T00:00:00Z
Q2155117,78bcdff4-4907-4273-ae67-900a553495e4,1995-01-01T00:00:00Z
Q21585350,2b82372f-8c85-4b47-a9fc-36fe4d4df5b4,2013-01-01T00:00:00Z
Q21585394,3b36ef3b-45e5-413e-b078-d9dbdbaff3ba,2010-01-01T00:00:00Z
Q2160416,d3cb83eb-d0fd-47f4-bfa9-e53d9ff929be,2005-01-01T00:00:00Z
Q2161478,39b8f924-8289-410d-b611-28c22c4403d6,1972-01-01T00:00:00Z
Q2164036,3d113367-769f-4200-9ff8-e19d47def451,1978-01-01T00:00:00Z
Q2165685,e5ef73d3-58ce-4a71-bbf7-72cf5cb2393a,1969-01-01T00:00:00Z
Q2165980,9727e632-c228-47f8-a7ae-398df94f00c7,1978-01-01T00:00:00Z
Q2166615,cbaf677b-4f80-4663-8c2c-9197ec9d214a,1986-01-01T00:00:00Z
Q2166634,4c9f194e-6235-475a-bf7b-2fd54a0879ec,1977-01-01T00:00:00Z
Q2166685,bff559b0-cc8f-40fd-b2bb-c85d99721f35,2006-01-01T00:00:00Z
Q217025,32efea44-6cb5-4b4f-bdaa-c8b8f6cef981,1986-01-01T00:00:00Z
Q2177997,9113f2d4-8061-4af8-b6a1-c0dcc099f50d,2005-01-01T00:00:00Z
Q2178678,ee3c1694-baee-4d2c-873a-1a9d7658213d,1969-01-01T00:00:00Z
Q218064,74ec74c3-4fe4-4d90-b0cc-31e1ae2eed8c,1984-01-01T00:00:00Z
Q218149,0b2ea783-0431-4892-9ae5-72aa7f585022,1986-01-01T00:00:00Z
Q218255,0c502791-4ee9-4c5f-9696-0602b721ff3b,1970-01-01T00:00:00Z
Q218416,c9fe2520-b2f5-414f-8981-47cc877f62dc,1999-01-01T00:00:00Z
Q2186255,82347537-5a20-42e4-8212-346475c0b62b,2007-01-01T00:00:00Z
Q21932004,6fdf1d65-7f5a-4a1c-a40b-3fbb7e318283,2010-01-01T00:00:00Z
Q219811,c9458568-f6e1-47a5-9477-2d58e3e18edb,1998-01-01T00:00:00Z
Q2198713,36f002ea-56f2-4e6e-b67f-7d82c829b691,2002-01-01T00:00:00Z
Q22032056,096dc483-e6c9-4502-83ce-a1d9b9097f2b,2000-01-01T00:00:00Z
Q22080306,f5693d38-edee-46e8-b353-7ebbac4bf26e,2013-01-01T00:00:00Z
Q22080459,9c2e7c73-4e4f-435e-ad28-ee8698662688,2013-01-01T00:00:00Z
Q22080536,74d76812-2ebf-4850-938b-2c3e02b0eb9f,2012-01-01T00:00:00Z
Q22080820,317782d8-cf58-413b-9cc1-0f38948d123f,2010-01-01T00:00:00Z
Q22080889,4bcec849-53ee-4c19-bee1-c3c4489b2c40,2010-01-01T00:00:00Z
